Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
-4.9120e-05,0.0749141,0.0630312,0.0083125,-0.166406
-4.9110e-05,0.0748672,0.061125,0.00621875,-0.296875
-4.9100e-05,0.0753906,0.0622813,0.00709375,-0.194531
-4.9090e-05,0.0743984,0.0664375,0.00707813,-0.259375
-4.9080e-05,0.076375,0.062875,0.00784375,-0.319531
-4.9070e-05,0.0747656,0.06225,0.00776563,-0.288281
-4.9060e-05,0.0743828,0.062625,0.00714063,-0.232812
-4.9050e-05,0.0755078,0.0642187,0.00746875,-0.229687
-4.9040e-05,0.0748906,0.064,0.00720313,-0.246094
-4.9030e-05,0.0757344,0.0633125,0.00726563,-0.264062
-4.9020e-05,0.0756406,0.0645312,0.00623438,-0.270312
-4.9010e-05,0.0750234,0.062125,0.00714063,-0.232031
-4.9000e-05,0.0763438,0.064125,0.00679688,-0.191406
-4.8990e-05,0.0760703,0.0634375,0.00695313,-0.242188
-4.8980e-05,0.0760625,0.0625,0.00714063,-0.192187
-4.8970e-05,0.0749219,0.059125,0.0058125,-0.232031
-4.8960e-05,0.0752891,0.0640625,0.007125,-0.172656
-4.8950e-05,0.0766094,0.0657813,0.00765625,-0.2875
-4.8940e-05,0.0740234,0.062125,0.00767188,-0.224219
-4.8930e-05,0.0762031,0.0631875,0.00648438,-0.207812
-4.8920e-05,0.0754531,0.0625625,0.00690625,-0.175781
-4.8910e-05,0.0765156,0.0630625,0.00642188,-0.21875
-4.8900e-05,0.0761953,0.0615938,0.0075625,-0.248437
-4.8890e-05,0.07425,0.0627813,0.00578125,-0.272656
-4.8880e-05,0.0757891,0.0620625,0.0065625,-0.207812
-4.8870e-05,0.0748516,0.0622187,0.00678125,-0.210156
-4.8860e-05,0.0753047,0.0630938,0.00717188,-0.157812
-4.8850e-05,0.0742734,0.0615938,0.00703125,-0.235156
-4.8840e-05,0.0752266,0.0637813,0.00760938,-0.246875
-4.8830e-05,0.0751328,0.061375,0.0075625,-0.217187
-4.8820e-05,0.07475,0.0624688,0.00689063,-0.266406
-4.8810e-05,0.0752109,0.063,0.007375,-0.198437
-4.8800e-05,0.0746016,0.0627187,0.0075625,-0.214062
-4.8790e-05,0.0755625,0.0620312,0.0074375,-0.288281
-4.8780e-05,0.0761094,0.0639062,0.0075625,-0.244531
-4.8770e-05,0.0741875,0.063,0.00523437,-0.242188
-4.8760e-05,0.0758828,0.06625,0.006625,-0.24375
-4.8750e-05,0.0763125,0.0628437,0.00665625,-0.250781
-4.8740e-05,0.0751406,0.0655625,0.0060625,-0.249219
-4.8730e-05,0.0772266,0.06475,0.00610938,-0.221875
-4.8720e-05,0.0748516,0.0624688,0.00573437,-0.230469
-4.8710e-05,0.0766875,0.0635625,0.00653125,-0.26875
-4.8700e-05,0.0760781,0.0621875,0.00682813,-0.255469
-4.8690e-05,0.075,0.0635,0.00584375,-0.261719
-4.8680e-05,0.0759688,0.0620625,0.00698438,-0.25
-4.8670e-05,0.0759609,0.0634688,0.00721875,-0.267187
-4.8660e-05,0.0778594,0.0639062,0.00815625,-0.246094
-4.8650e-05,0.0759141,0.0644688,0.00760938,-0.223437
-4.8640e-05,0.0764219,0.0629375,0.00615625,-0.230469
-4.8630e-05,0.0762891,0.0615938,0.00578125,-0.227344
-4.8620e-05,0.0765469,0.0644375,0.006875,-0.205469
-4.8610e-05,0.0759219,0.0639062,0.00714063,-0.232031
-4.8600e-05,0.0744844,0.0633125,0.00495313,-0.277344
-4.8590e-05,0.0750547,0.060375,0.0065,-0.29375
-4.8580e-05,0.0760859,0.06225,0.0066875,-0.297656
-4.8570e-05,0.0744219,0.0609375,0.00782813,-0.196875
-4.8560e-05,0.0751094,0.0638125,0.00679688,-0.258594
-4.8550e-05,0.0741953,0.0634062,0.00670313,-0.278906
-4.8540e-05,0.0754219,0.0628437,0.00671875,-0.164062
-4.8530e-05,0.0753281,0.0629688,0.00809375,-0.2625
-4.8520e-05,0.0739922,0.064625,0.0064375,-0.209375
-4.8510e-05,0.0766953,0.0630938,0.00764063,-0.246094
-4.8500e-05,0.0745625,0.0620938,0.0073125,-0.28125
-4.8490e-05,0.0768906,0.0622187,0.00642188,-0.267969
-4.8480e-05,0.0758359,0.0616563,0.00665625,-0.255469
-4.8470e-05,0.0759766,0.0651875,0.00607813,-0.263281
-4.8460e-05,0.0772734,0.0610625,0.00690625,-0.222656
-4.8450e-05,0.07625,0.0648125,0.00614063,-0.239062
-4.8440e-05,0.0764766,0.0644375,0.00676563,-0.247656
-4.8430e-05,0.0755234,0.0622187,0.00695313,-0.258594
-4.8420e-05,0.0765078,0.0633125,0.0075,-0.245312
-4.8410e-05,0.0760391,0.0627813,0.00757813,-0.269531
-4.8400e-05,0.0761719,0.064125,0.00757813,-0.302344
-4.8390e-05,0.0761562,0.0640312,0.0063125,-0.213281
-4.8380e-05,0.0762969,0.0614062,0.00682813,-0.25625
-4.8370e-05,0.0764688,0.0630312,0.00614063,-0.25
-4.8360e-05,0.0757578,0.0643437,0.00625,-0.232812
-4.8350e-05,0.0753203,0.0622187,0.00479688,-0.190625
-4.8340e-05,0.0755078,0.0640625,0.00704688,-0.219531
-4.8330e-05,0.0754688,0.0609688,0.00565625,-0.217969
-4.8320e-05,0.0749062,0.0637187,0.00798438,-0.230469
-4.8310e-05,0.0743438,0.060125,0.00620313,-0.217969
-4.8300e-05,0.0739141,0.0634375,0.00679688,-0.232031
-4.8290e-05,0.0753828,0.0620312,0.00767188,-0.284375
-4.8280e-05,0.0731094,0.062625,0.00682813,-0.221094
-4.8270e-05,0.0756406,0.0642813,0.00739063,-0.225781
-4.8260e-05,0.0746953,0.0636875,0.00704688,-0.291406
-4.8250e-05,0.0756328,0.0615312,0.00771875,-0.224219
-4.8240e-05,0.0770781,0.0618437,0.00784375,-0.228906
-4.8230e-05,0.0757812,0.0628437,0.00657813,-0.239062
-4.8220e-05,0.0761719,0.0650625,0.00595313,-0.182812
-4.8210e-05,0.0763047,0.064,0.00667188,-0.284375
-4.8200e-05,0.0777266,0.0634375,0.00728125,-0.222656
-4.8190e-05,0.0758047,0.0618437,0.00628125,-0.28125
-4.8180e-05,0.0761719,0.0654062,0.00582813,-0.257812
-4.8170e-05,0.0769766,0.0649062,0.00728125,-0.2
-4.8160e-05,0.0761484,0.0638437,0.0068125,-0.282031
-4.8150e-05,0.0754844,0.0620625,0.00571875,-0.207031
-4.8140e-05,0.0759375,0.0613125,0.00682813,-0.274219
-4.8130e-05,0.0750859,0.0621875,0.00626563,-0.28125
-4.8120e-05,0.0764922,0.0630625,0.00589063,-0.289844
-4.8110e-05,0.0751484,0.0627187,0.00585938,-0.264844
-4.8100e-05,0.0754297,0.0642813,0.00632813,-0.203906
-4.8090e-05,0.0770469,0.0628437,0.0069375,-0.258594
-4.8080e-05,0.0752422,0.0645312,0.0065,-0.260156
-4.8070e-05,0.0760938,0.0642187,0.00614063,-0.222656
-4.8060e-05,0.0740156,0.0633437,0.00564063,-0.272656
-4.8050e-05,0.0755,0.0630938,0.0070625,-0.23125
-4.8040e-05,0.0739922,0.0640312,0.00651563,-0.2625
-4.8030e-05,0.0746953,0.0605938,0.00690625,-0.2375
-4.8020e-05,0.0750859,0.061625,0.00764063,-0.249219
-4.8010e-05,0.0748594,0.0625,0.00684375,-0.277344
-4.8000e-05,0.0758203,0.0644375,0.007625,-0.216406
-4.7990e-05,0.0762578,0.0635938,0.00759375,-0.226562
-4.7980e-05,0.0752578,0.0639688,0.00678125,-0.249219
-4.7970e-05,0.0761406,0.0620312,0.0075625,-0.249219
-4.7960e-05,0.0766016,0.065125,0.00682813,-0.215625
-4.7950e-05,0.0760625,0.0631875,0.0070625,-0.253125
-4.7940e-05,0.0760781,0.0632187,0.00575,-0.217969
-4.7930e-05,0.0751406,0.0615625,0.00528125,-0.213281
-4.7920e-05,0.0758906,0.0640312,0.00492188,-0.321094
-4.7910e-05,0.0751484,0.0633125,0.00642188,-0.225781
-4.7900e-05,0.0755391,0.0639688,0.0060625,-0.200781
-4.7890e-05,0.0752188,0.0623437,0.006125,-0.321094
-4.7880e-05,0.0752656,0.0636875,0.00723438,-0.24375
-4.7870e-05,0.0760156,0.0616563,0.00642188,-0.232812
-4.7860e-05,0.0750234,0.0635625,0.00659375,-0.263281
-4.7850e-05,0.0766719,0.0628437,0.00625,-0.238281
-4.7840e-05,0.0758594,0.0628125,0.007625,-0.278125
-4.7830e-05,0.0763672,0.0637187,0.0074375,-0.246094
-4.7820e-05,0.0765938,0.0625938,0.00764063,-0.215625
-4.7810e-05,0.0759766,0.0610938,0.00685938,-0.211719
-4.7800e-05,0.0751797,0.0626875,0.007125,-0.239062
-4.7790e-05,0.0753672,0.0609688,0.0075625,-0.259375
-4.7780e-05,0.0752109,0.0637187,0.00703125,-0.265625
-4.7770e-05,0.0747031,0.062125,0.0068125,-0.247656
-4.7760e-05,0.0743594,0.0614062,0.00704688,-0.209375
-4.7750e-05,0.0758594,0.06475,0.0074375,-0.274219
-4.7740e-05,0.0749844,0.0611563,0.00675,-0.25
-4.7730e-05,0.0752891,0.0648125,0.00634375,-0.277344
-4.7720e-05,0.0763672,0.062125,0.00779688,-0.248437
-4.7710e-05,0.0749766,0.0614375,0.00704688,-0.242188
-4.7700e-05,0.0764219,0.0635312,0.00679688,-0.273438
-4.7690e-05,0.0742969,0.0608437,0.00734375,-0.224219
-4.7680e-05,0.075875,0.0657187,0.00801563,-0.242969
-4.7670e-05,0.0754844,0.0622813,0.00704688,-0.199219
-4.7660e-05,0.0750859,0.0618125,0.00717188,-0.197656
-4.7650e-05,0.0764375,0.0625938,0.00675,-0.261719
-4.7640e-05,0.0753906,0.0623437,0.00659375,-0.213281
-4.7630e-05,0.0766328,0.0650938,0.00701563,-0.280469
-4.7620e-05,0.0757812,0.0621563,0.00753125,-0.233594
-4.7610e-05,0.0764297,0.0639688,0.0064375,-0.296875
-4.7600e-05,0.0757188,0.0629375,0.0069375,-0.239844
-4.7590e-05,0.0768828,0.060125,0.00657813,-0.203906
-4.7580e-05,0.0773672,0.06275,0.00682813,-0.26875
-4.7570e-05,0.0765547,0.0624375,0.00676563,-0.25
-4.7560e-05,0.0771719,0.063375,0.00685938,-0.25625
-4.7550e-05,0.0764297,0.0635,0.00701563,-0.229687
-4.7540e-05,0.0757656,0.0630938,0.00526563,-0.290625
-4.7530e-05,0.0749531,0.0639375,0.00692188,-0.271094
-4.7520e-05,0.0748438,0.0618437,0.00625,-0.217969
-4.7510e-05,0.0739766,0.0621875,0.00620313,-0.213281
-4.7500e-05,0.0752109,0.0635312,0.00596875,-0.257812
-4.7490e-05,0.0738984,0.0632187,0.00532813,-0.235156
-4.7480e-05,0.0745312,0.0654062,0.00675,-0.289844
-4.7470e-05,0.0737266,0.0624375,0.00639063,-0.254687
-4.7460e-05,0.0752422,0.06275,0.00707813,-0.220312
-4.7450e-05,0.0743984,0.0615938,0.00715625,-0.252344
-4.7440e-05,0.0748438,0.0625938,0.00757813,-0.258594
-4.7430e-05,0.0757734,0.0618125,0.0069375,-0.26875
-4.7420e-05,0.0741016,0.0639375,0.00782813,-0.232812
-4.7410e-05,0.0761328,0.0630625,0.0065,-0.336719
-4.7400e-05,0.0748203,0.06325,0.00651563,-0.261719
-4.7390e-05,0.0763438,0.06425,0.00573437,-0.247656
-4.7380e-05,0.0770547,0.0639375,0.00592188,-0.224219
-4.7370e-05,0.0767031,0.0632187,0.00659375,-0.171094
-4.7360e-05,0.0760312,0.0646562,0.00579688,-0.289844
-4.7350e-05,0.0762266,0.0609062,0.00535937,-0.197656
-4.7340e-05,0.0761953,0.0630625,0.00629688,-0.308594
-4.7330e-05,0.0772266,0.064375,0.00676563,-0.29375
-4.7320e-05,0.0761328,0.0609062,0.00620313,-0.266406
-4.7310e-05,0.076125,0.0635938,0.00690625,-0.2125
-4.7300e-05,0.0761484,0.0611563,0.006125,-0.291406
-4.7290e-05,0.075375,0.0636875,0.0071875,-0.259375
-4.7280e-05,0.0757188,0.0602187,0.00584375,-0.280469
-4.7270e-05,0.0735234,0.06175,0.00721875,-0.25625
-4.7260e-05,0.074875,0.0627813,0.00734375,-0.260937
-4.7250e-05,0.0740469,0.060375,0.00628125,-0.332812
-4.7240e-05,0.0750391,0.06325,0.00729688,-0.267187
-4.7230e-05,0.0743828,0.0638437,0.00559375,-0.282031
-4.7220e-05,0.0742422,0.0615312,0.0074375,-0.238281
-4.7210e-05,0.07575,0.0597187,0.00601563,-0.235156
-4.7200e-05,0.0750625,0.0627187,0.00670313,-0.228125
-4.7190e-05,0.0750859,0.0625938,0.00725,-0.2375
-4.7180e-05,0.0752031,0.0615625,0.00757813,-0.232812
-4.7170e-05,0.0755547,0.0621875,0.0066875,-0.276562
-4.7160e-05,0.0747344,0.0654688,0.0075625,-0.311719
-4.7150e-05,0.0754766,0.0620938,0.00751563,-0.267187
-4.7140e-05,0.0756719,0.0637187,0.0074375,-0.267187
-4.7130e-05,0.0761328,0.0639062,0.00707813,-0.253125
-4.7120e-05,0.0761719,0.0622813,0.0069375,-0.286719
-4.7110e-05,0.0758125,0.0660625,0.00801563,-0.277344
-4.7100e-05,0.0762578,0.0609688,0.00682813,-0.25625
-4.7090e-05,0.0759844,0.0609688,0.0068125,-0.276562
-4.7080e-05,0.0768672,0.062625,0.00570313,-0.233594
-4.7070e-05,0.0756953,0.063125,0.00514063,-0.255469
-4.7060e-05,0.0765234,0.0644688,0.007,-0.219531
-4.7050e-05,0.0755312,0.0634688,0.00679688,-0.250781
-4.7040e-05,0.0762188,0.0614688,0.00667188,-0.239062
-4.7030e-05,0.0747188,0.0633437,0.00760938,-0.210156
-4.7020e-05,0.0742188,0.06275,0.00701563,-0.227344
-4.7010e-05,0.0749688,0.0629062,0.007,-0.209375
-4.7000e-05,0.0744531,0.0621875,0.00707813,-0.221094
-4.6990e-05,0.0758516,0.0637813,0.00584375,-0.247656
-4.6980e-05,0.0745312,0.0629688,0.00703125,-0.240625
-4.6970e-05,0.0763828,0.065375,0.00632813,-0.272656
-4.6960e-05,0.0756484,0.0623437,0.00748438,-0.214844
-4.6950e-05,0.0750859,0.0620938,0.00578125,-0.246875
-4.6940e-05,0.0756953,0.0634062,0.00617188,-0.267969
-4.6930e-05,0.0751641,0.0627813,0.0065,-0.266406
-4.6920e-05,0.0751484,0.0619375,0.0073125,-0.282031
-4.6910e-05,0.0749844,0.0628125,0.00857813,-0.264844
-4.6900e-05,0.0738047,0.062,0.008125,-0.246094
-4.6890e-05,0.0751953,0.063375,0.007,-0.214844
-4.6880e-05,0.0743047,0.0639375,0.00796875,-0.252344
-4.6870e-05,0.0750703,0.0624688,0.0073125,-0.209375
-4.6860e-05,0.0756797,0.0625,0.005875,-0.242188
-4.6850e-05,0.0749297,0.0624688,0.00704688,-0.180469
-4.6840e-05,0.0762891,0.064,0.00665625,-0.250781
-4.6830e-05,0.0753125,0.0629062,0.0065,-0.244531
-4.6820e-05,0.0765234,0.0644375,0.00539063,-0.210156
-4.6810e-05,0.0758828,0.0619062,0.005625,-0.253125
-4.6800e-05,0.076875,0.0646875,0.00684375,-0.26875
-4.6790e-05,0.0762266,0.0619062,0.00560937,-0.230469
-4.6780e-05,0.0747891,0.0646562,0.005375,-0.296875
-4.6770e-05,0.0750312,0.063125,0.00725,-0.235937
-4.6760e-05,0.0747109,0.0623437,0.00625,-0.225781
-4.6750e-05,0.0754297,0.0607187,0.00765625,-0.249219
-4.6740e-05,0.0751641,0.0646875,0.0083125,-0.265625
-4.6730e-05,0.0743906,0.0625625,0.007125,-0.230469
-4.6720e-05,0.076125,0.0632813,0.00689063,-0.221094
-4.6710e-05,0.0749531,0.06375,0.0078125,-0.285937
-4.6700e-05,0.0757891,0.0629375,0.00671875,-0.259375
-4.6690e-05,0.0753594,0.063625,0.00723438,-0.252344
-4.6680e-05,0.0747969,0.0619688,0.00534375,-0.202344
-4.6670e-05,0.0752266,0.0614375,0.00671875,-0.285156
-4.6660e-05,0.0742656,0.0612813,0.00667188,-0.261719
-4.6650e-05,0.0746094,0.0635625,0.00621875,-0.238281
-4.6640e-05,0.0737266,0.0624062,0.0068125,-0.253906
-4.6630e-05,0.0739922,0.063625,0.00682813,-0.235937
-4.6620e-05,0.0751875,0.0632187,0.00707813,-0.247656
-4.6610e-05,0.0728203,0.0642813,0.00759375,-0.211719
-4.6600e-05,0.0748672,0.0635938,0.0074375,-0.236719
-4.6590e-05,0.0755156,0.0625312,0.00739063,-0.219531
-4.6580e-05,0.0752344,0.0628125,0.00728125,-0.2375
-4.6570e-05,0.0760625,0.0635625,0.00653125,-0.269531
-4.6560e-05,0.0762266,0.06325,0.00635938,-0.221094
-4.6550e-05,0.0771172,0.063625,0.00551563,-0.258594
-4.6540e-05,0.0774609,0.0620938,0.0066875,-0.258594
-4.6530e-05,0.0760938,0.0644375,0.00648438,-0.2625
-4.6520e-05,0.0765938,0.0615312,0.00696875,-0.269531
-4.6510e-05,0.0760938,0.0640625,0.005125,-0.265625
-4.6500e-05,0.0758203,0.0619062,0.00651563,-0.305469
-4.6490e-05,0.0758828,0.0625312,0.00621875,-0.246875
-4.6480e-05,0.0749688,0.0621875,0.00617188,-0.240625
-4.6470e-05,0.0767734,0.0643125,0.00790625,-0.232812
-4.6460e-05,0.0753047,0.0626875,0.00609375,-0.221094
-4.6450e-05,0.0763359,0.0636563,0.00728125,-0.270312
-4.6440e-05,0.0753281,0.0632187,0.00585938,-0.271094
-4.6430e-05,0.0755156,0.0635312,0.00729688,-0.217187
-4.6420e-05,0.0760234,0.0609375,0.0065,-0.2375
-4.6410e-05,0.0739609,0.0613125,0.00657813,-0.194531
-4.6400e-05,0.074875,0.0641562,0.00675,-0.251562
-4.6390e-05,0.0736094,0.0624688,0.0063125,-0.236719
-4.6380e-05,0.0745234,0.0618437,0.00667188,-0.184375
-4.6370e-05,0.0748125,0.0624062,0.0073125,-0.241406
-4.6360e-05,0.0741484,0.0627813,0.0065625,-0.234375
-4.6350e-05,0.0745391,0.0633125,0.00723438,-0.2875
-4.6340e-05,0.0751953,0.062625,0.00853125,-0.261719
-4.6330e-05,0.0760312,0.0631563,0.00746875,-0.282031
-4.6320e-05,0.0752891,0.0644688,0.0074375,-0.220312
-4.6310e-05,0.0763906,0.0634375,0.00728125,-0.28125
-4.6300e-05,0.0769062,0.061875,0.00795313,-0.232031
-4.6290e-05,0.0771719,0.0610625,0.00651563,-0.233594
-4.6280e-05,0.0775156,0.061125,0.00629688,-0.25
-4.6270e-05,0.0772109,0.0622813,0.00690625,-0.242969
-4.6260e-05,0.0757031,0.0637813,0.00579688,-0.239062
-4.6250e-05,0.0762891,0.061875,0.00684375,-0.246875
-4.6240e-05,0.0745859,0.0628437,0.00646875,-0.28125
-4.6230e-05,0.0747578,0.0636563,0.0065,-0.233594
-4.6220e-05,0.074375,0.0633437,0.00592188,-0.2125
-4.6210e-05,0.0754766,0.0623437,0.00676563,-0.235937
-4.6200e-05,0.0752031,0.0616563,0.00590625,-0.234375
-4.6190e-05,0.0740703,0.0639375,0.00620313,-0.2375
-4.6180e-05,0.075875,0.0634688,0.0070625,-0.278906
-4.6170e-05,0.0739844,0.0623125,0.006625,-0.261719
-4.6160e-05,0.0744922,0.0623125,0.00639063,-0.20625
-4.6150e-05,0.0741484,0.06125,0.007875,-0.25
-4.6140e-05,0.0737891,0.062875,0.0071875,-0.272656
-4.6130e-05,0.0742031,0.0618437,0.00764063,-0.254687
-4.6120e-05,0.0731719,0.0616563,0.00851563,-0.190625
-4.6110e-05,0.0737891,0.0623437,0.00742188,-0.211719
-4.6100e-05,0.0736953,0.0617187,0.00709375,-0.242969
-4.6090e-05,0.074625,0.0646562,0.00682813,-0.216406
-4.6080e-05,0.0747422,0.0633125,0.00778125,-0.250781
-4.6070e-05,0.0738359,0.0634375,0.0069375,-0.253906
-4.6060e-05,0.0751797,0.063125,0.00771875,-0.249219
-4.6050e-05,0.0758594,0.0629375,0.00696875,-0.232031
-4.6040e-05,0.0750781,0.0613125,0.00685938,-0.219531
-4.6030e-05,0.0749609,0.0600938,0.00678125,-0.232812
-4.6020e-05,0.0745625,0.06025,0.0059375,-0.185156
-4.6010e-05,0.0763672,0.0629062,0.006375,-0.244531
-4.6000e-05,0.0741484,0.0594375,0.005625,-0.25
-4.5990e-05,0.0738906,0.0605938,0.007125,-0.230469
-4.5980e-05,0.0743125,0.0609375,0.00609375,-0.219531
-4.5970e-05,0.0738125,0.06175,0.00603125,-0.239844
-4.5960e-05,0.0752891,0.0629688,0.00692188,-0.276562
-4.5950e-05,0.0743281,0.0604062,0.00626563,-0.217969
-4.5940e-05,0.0743125,0.0636875,0.00490625,-0.276562
-4.5930e-05,0.0754766,0.061,0.00659375,-0.195312
-4.5920e-05,0.0753672,0.062625,0.00698438,-0.215625
-4.5910e-05,0.0753125,0.0621563,0.008,-0.242969
-4.5900e-05,0.0745234,0.0629062,0.00635938,-0.246875
-4.5890e-05,0.0754766,0.0625312,0.00740625,-0.240625
-4.5880e-05,0.0751797,0.0630938,0.00629688,-0.269531
-4.5870e-05,0.074625,0.0620312,0.00682813,-0.246094
-4.5860e-05,0.0754219,0.0632813,0.00704688,-0.257031
-4.5850e-05,0.0745469,0.0639375,0.00678125,-0.232812
-4.5840e-05,0.0754141,0.0636563,0.00623438,-0.2875
-4.5830e-05,0.0761484,0.06375,0.006,-0.223437
-4.5820e-05,0.0743359,0.063625,0.00553125,-0.251562
