-5	4154	4731	33
-7	4142	4724	31
-1	4131	4712	33
-1	4116	4705	33
-4	4105	4691	34
-4	4092	4679	31
-4	4082	4671	32
-2	4068	4661	37
-1	4061	4650	35
-1	4045	4642	33
1	4033	4629	35
-2	4020	4618	35
0	4010	4604	33
-2	3995	4594	33
-4	3987	4581	34
-1	3975	4569	30
-4	3961	4556	31
-4	3950	4544	32
-3	3938	4531	34
-1	3927	4520	29
-3	3913	4508	33
-4	3900	4501	33
-2	3892	4483	35
-4	3877	4473	32
0	3869	4454	34
-4	3855	4444	33
-4	3844	4429	34
-5	3831	4419	31
-3	3823	4401	32
-2	3807	4389	31
-1	3800	4374	32
0	3786	4364	33
-3	3778	4347	31
-7	3764	4338	31
-5	3755	4320	30
-2	3743	4307	29
-3	3732	4289	34
-3	3721	4283	31
0	3710	4263	29
-5	3700	4255	32
-2	3692	4237	29
-7	3679	4227	31
-2	3666	4212	33
-3	3652	4201	34
-3	3643	4184	31
-2	3633	4175	34
-3	3624	4157	32
-2	3612	4149	31
-3	3601	4135	32
-4	3587	4123	34
-3	3580	4110	34
-1	3568	4101	31
-3	3561	4087	33
0	3546	4075	34
-3	3537	4060	33
-5	3525	4051	28
-2	3520	4037	31
-1	3502	4029	33
-3	3499	4018	32
-2	3487	4006	31
-1	3479	3996	31
-2	3460	3984	31
-3	3456	3974	31
-2	3446	3966	35
-4	3435	3950	31
-3	3423	3943	32
-3	3413	3931	35
-3	3401	3922	33
-2	3393	3909	31
-4	3382	3901	34
-4	3374	3894	31
-2	3361	3884	33
-4	3357	3869	31
-2	3341	3864	32
-2	3338	3854	35
-2	3322	3845	34
-1	3313	3834	30
-1	3302	3827	34
-6	3297	3817	31
-4	3284	3809	34
-1	3277	3799	33
-3	3264	3793	31
-1	3259	3783	29
0	3244	3778	32
-2	3235	3769	34
-6	3229	3761	32
-2	3224	3753	33
-1	3206	3743	31
-3	3200	3732	33
0	3188	3728	32
-2	3178	3716	32
-3	3171	3711	37
-2	3159	3703	33
-1	3149	3697	33
-3	3145	3688	32
-3	3130	3680	33
-1	3126	3674	33
-2	3111	3666	35
0	3110	3657	34
-2	3097	3649	32
-5	3088	3640	33
-4	3076	3636	33
-3	3071	3627	33
-2	3062	3617	33
-1	3052	3610	33
-2	3040	3604	33
-5	3037	3595	33
-2	3022	3587	30
-1	3019	3578	32
-1	3005	3570	32
-1	3002	3562	35
-3	2988	3557	32
-2	2984	3551	32
0	2973	3540	34
-1	2962	3529	34
-3	2951	3521	32
-1	2946	3516	36
0	2936	3506	31
-2	2929	3502	31
-4	2922	3491	31
-3	2916	3482	29
0	2903	3473	32
-2	2900	3466	31
-3	2888	3456	33
-2	2883	3448	32
-3	2870	3445	35
-2	2867	3432	35
-3	2853	3421	31
-1	2845	3413	30
-1	2836	3406	32
-1	2829	3396	33
-2	2821	3390	33
1	2817	3380	33
-1	2802	3372	33
-4	2797	3364	31
-2	2787	3355	32
-2	2783	3343	33
-1	2772	3337	31
-5	2767	3327	32
-1	2758	3321	31
-2	2748	3311	33
-2	2742	3305	32
0	2734	3295	33
-1	2725	3285	31
-2	2719	3275	33
-2	2711	3270	30
-2	2703	3258	32
-3	2696	3250	35
-4	2692	3240	31
-5	2676	3232	31
-4	2674	3222	30
-2	2662	3214	33
-3	2660	3205	32
-3	2650	3195	35
-3	2641	3182	33
-1	2632	3176	32
-4	2628	3172	32
-4	2616	3160	31
-2	2613	3149	31
-2	2600	3142	31
-3	2598	3130	33
-4	2585	3125	29
-2	2581	3114	30
-3	2574	3106	32
0	2568	3099	32
-3	2558	3087	33
-3	2552	3078	32
-3	2543	3072	30
-2	2534	3060	33
0	2533	3056	31
-5	2525	3047	32
-1	2516	3040	33
-1	2508	3028	34
-1	2501	3023	33
-2	2498	3013	34
-4	2487	3005	34
-3	2479	2994	34
-2	2473	2989	32
-2	2465	2981	31
-2	2461	2974	30
-4	2452	2967	33
-3	2449	2966	32
-2	2437	2953	32
-4	2428	2946	31
-2	2425	2939	31
-2	2416	2932	33
-1	2411	2923	33
-6	2405	2919	30
-2	2400	2909	32
-3	2387	2906	34
-2	2382	2896	33
-2	2377	2889	31
-3	2369	2885	29
-5	2363	2880	33
-1	2360	2872	31
0	2350	2866	32
-4	2348	2861	35
-5	2341	2856	32
-1	2331	2848	31
0	2325	2845	31
0	2317	2836	34
-6	2315	2834	31
-2	2306	2823	32
-3	2298	2823	33
0	2292	2812	35
-3	2285	2809	31
-7	2281	2801	31
-5	2271	2798	37
-3	2273	2790	34
-3	2261	2785	34
0	2254	2782	33
-2	2246	2779	34
0	2243	2767	35
-3	2234	2765	33
-1	2230	2757	31
-3	2223	2753	30
-3	2218	2746	30
-4	2209	2743	34
-2	2205	2734	33
-6	2200	2728	30
-2	2193	2724	33
-2	2186	2722	32
0	2181	2712	34
0	2175	2708	32
-2	2167	2701	32
-4	2162	2700	32
-3	2157	2691	34
-1	2150	2684	33
-2	2147	2676	32
-4	2140	2675	32
-1	2134	2667	32
-1	2127	2663	29
-2	2124	2654	35
-2	2116	2649	34
-4	2112	2640	33
-2	2103	2641	34
-3	2098	2631	29
-2	2094	2624	30
-4	2088	2619	31
-1	2081	2612	33
0	2075	2607	31
-6	2068	2601	36
-1	2068	2595	32
-2	2059	2591	32
-3	2051	2582	32
-3	2047	2580	35
0	2044	2572	31
-3	2034	2565	31
-5	2030	2561	32
0	2024	2554	32
-1	2021	2544	37
-3	2014	2540	32
-1	2009	2532	32
-3	2000	2532	33
-4	2001	2520	29
-2	1989	2514	32
-4	1987	2505	31
-4	1980	2504	34
-1	1978	2496	31
-3	1970	2491	32
-3	1966	2483	31
-5	1960	2475	29
-2	1958	2469	32
-2	1949	2461	31
-3	1946	2456	31
-3	1939	2453	33
-5	1938	2445	33
-1	1929	2438	32
-2	1926	2430	32
0	1917	2426	34
-5	1917	2419	34
-2	1909	2414	32
-4	1907	2405	30
-5	1896	2401	34
-2	1897	2395	32
-4	1890	2389	33
-2	1886	2380	31
-6	1875	2377	33
-3	1874	2370	33
-2	1867	2364	33
-4	1864	2355	33
-5	1857	2357	32
-4	1855	2349	31
-3	1847	2342	34
-2	1845	2331	32
-5	1838	2332	33
-3	1835	2326	31
0	1828	2322	33
-4	1824	2312	33
-7	1818	2309	31
-3	1815	2304	30
-3	1808	2299	30
0	1804	2292	31
-2	1801	2288	32
-2	1798	2279	35
-1	1788	2277	31
-1	1787	2274	34
-5	1780	2270	35
-2	1778	2262	33
-4	1769	2260	32
-2	1770	2255	32
-4	1760	2248	33
-3	1760	2245	32
-1	1754	2238	34
-2	1753	2232	33
-6	1742	2232	32
-3	1740	2223	28
-4	1735	2219	32
-6	1734	2216	31
-4	1728	2212	33
-4	1723	2210	32
-5	1716	2202	34
-4	1714	2196	30
-2	1708	2198	31
-3	1710	2189	32
-4	1697	2187	32
-2	1696	2181	30
-3	1691	2178	31
-3	1687	2171	32
-3	1681	2172	32
-7	1678	2166	34
-5	1672	2159	32
-4	1668	2159	31
-3	1664	2153	31
-3	1659	2152	33
-2	1655	2144	34
-4	1651	2142	31
-3	1649	2136	31
-4	1643	2130	33
-3	1642	2126	30
-2	1636	2125	34
-4	1632	2120	31
0	1627	2113	33
-1	1622	2112	34
-1	1620	2111	32
-5	1614	2105	35
-3	1611	2098	30
-5	1608	2093	32
-3	1602	2087	31
-3	1598	2086	30
-5	1589	2085	29
-1	1587	2079	34
-3	1587	2074	31
-4	1579	2070	33
-1	1577	2064	31
-1	1574	2064	30
-3	1572	2056	31
-4	1567	2053	33
-3	1560	2048	32
-3	1556	2045	32
-3	1552	2039	29
0	1548	2037	31
-2	1545	2029	28
0	1542	2027	34
0	1536	2022	33
-4	1534	2017	33
-3	1530	2013	29
-3	1526	2007	31
-3	1526	2005	32
-2	1520	2001	29
-4	1516	1996	35
-5	1511	1994	32
-4	1507	1987	32
-2	1504	1981	33
-5	1501	1978	35
0	1491	1973	35
-1	1493	1968	33
-2	1488	1963	31
-2	1486	1954	32
-5	1482	1957	32
-4	1480	1950	35
-3	1474	1948	29
-6	1474	1943	33
-5	1469	1939	32
-2	1461	1934	32
-4	1461	1930	34
-4	1455	1928	32
-5	1453	1923	31
-8	1447	1918	33
-5	1449	1915	32
-2	1442	1907	33
-3	1437	1906	31
-5	1437	1900	29
-3	1430	1896	35
-5	1429	1893	29
-3	1423	1886	31
-1	1420	1886	31
-4	1416	1883	33
-3	1415	1876	32
-3	1409	1871	34
-2	1408	1870	33
-2	1404	1865	32
-2	1403	1860	35
-3	1401	1854	32
-3	1397	1851	32
-1	1387	1849	31
-3	1387	1842	31
-5	1384	1839	32
-3	1381	1833	33
-6	1377	1831	29
-4	1373	1824	32
-2	1373	1824	30
-3	1371	1819	32
-2	1364	1819	30
-7	1361	1810	32
-3	1363	1808	31
-1	1353	1802	33
-4	1351	1803	33
-3	1349	1795	31
-6	1345	1794	32
-5	1344	1793	33
-7	1339	1787	32
-4	1337	1782	29
-2	1334	1783	30
-3	1327	1777	31
-3	1328	1773	35
-1	1323	1770	30
-4	1320	1766	32
-4	1320	1765	34
-1	1313	1760	29
-5	1311	1756	30
-3	1307	1754	31
-3	1303	1753	32
-2	1299	1748	33
-5	1297	1745	32
-3	1295	1743	32
-3	1292	1738	31
-4	1290	1734	33
-5	1285	1731	32
-6	1281	1727	32
-3	1280	1726	33
0	1276	1724	31
-6	1270	1717	28
-3	1272	1718	34
-2	1266	1711	29
-2	1265	1708	30
-2	1261	1707	31
-4	1259	1706	32
-1	1258	1702	32
0	1253	1699	33
-5	1249	1695	34
-4	1250	1690	35
-4	1246	1689	31
-3	1242	1688	31
-3	1240	1684	33
-2	1237	1683	30
-4	1232	1676	33
-3	1232	1674	31
-2	1226	1671	32
-3	1229	1668	33
-2	1222	1665	31
-3	1221	1665	31
-3	1215	1661	32
-5	1214	1662	34
-4	1208	1656	33
-2	1210	1652	30
-1	1206	1647	31
-3	1201	1649	31
-2	1202	1643	34
-1	1198	1639	35
-5	1191	1635	32
-4	1191	1634	32
-2	1188	1631	33
-5	1186	1625	32
-1	1186	1623	31
-3	1181	1622	31
-3	1180	1617	32
0	1177	1612	33
-3	1174	1610	33
-4	1170	1609	32
-1	1172	1603	35
-2	1167	1602	33
-1	1159	1600	34
-2	1160	1595	31
-3	1161	1590	33
-2	1152	1588	31
-4	1154	1587	32
-4	1151	1581	34
-5	1150	1578	31
-4	1143	1579	30
-4	1144	1572	29
-2	1143	1571	32
-5	1139	1564	34
-5	1138	1562	33
-3	1132	1562	30
-3	1133	1560	36
0	1127	1554	32
-5	1125	1551	32
-2	1120	1542	35
-4	1118	1547	32
-2	1117	1540	32
-3	1118	1538	32
-3	1111	1535	33
-4	1110	1531	32
-4	1107	1526	32
-3	1107	1526	30
0	1103	1524	32
-4	1102	1518	33
-3	1096	1514	31
-5	1099	1513	35
0	1094	1511	34
-3	1094	1506	34
-5	1084	1502	32
-4	1084	1500	33
-2	1080	1494	32
-2	1083	1494	32
-2	1080	1491	30
-2	1079	1487	33
-3	1075	1485	29
-5	1074	1483	30
-1	1070	1480	33
-1	1065	1478	31
-2	1063	1473	30
-2	1064	1471	31
-1	1059	1467	32
-2	1058	1465	31
-2	1056	1463	30
-3	1054	1461	33
-4	1053	1459	35
-3	1047	1459	32
-1	1047	1456	33
-3	1047	1453	31
-3	1045	1453	33
-3	1043	1450	34
-3	1040	1446	33
-4	1039	1447	29
-4	1038	1440	32
-4	1036	1441	30
-2	1034	1437	33
-1	1030	1437	31
-3	1026	1433	33
-5	1024	1431	32
-4	1022	1425	31
-4	1021	1426	32
-7	1016	1426	32
-3	1016	1423	31
-5	1015	1423	33
-3	1013	1420	33
-5	1009	1417	37
-5	1006	1416	30
-2	1002	1413	30
-6	1001	1409	35
-2	1001	1409	33
-5	1001	1408	34
-3	996	1404	31
-6	995	1401	34
-1	990	1402	30
-1	990	1396	32
-3	989	1398	32
-2	988	1395	31
-1	985	1393	33
-3	984	1389	32
-1	983	1390	32
-5	982	1387	31
-3	975	1385	33
-3	975	1386	32
-3	971	1381	34
-4	970	1379	34
-2	968	1377	32
-3	967	1374	31
-2	963	1374	33
-2	963	1372	33
-2	960	1372	32
-3	961	1365	32
-2	955	1364	34
-2	955	1361	29
-5	953	1359	31
-3	950	1355	32
-3	949	1353	30
-5	950	1350	32
-4	947	1348	29
-5	946	1348	33
-2	942	1344	31
-1	943	1343	32
-4	938	1338	35
-1	938	1340	32
-2	934	1335	34
-5	937	1331	33
0	929	1332	34
-1	932	1330	34
-3	925	1326	31
-4	925	1326	31
-3	924	1322	32
-3	923	1320	30
-6	917	1320	33
-3	919	1315	32
-5	918	1313	33
-2	917	1315	31
-1	909	1310	30
-4	910	1307	33
-3	911	1302	32
-3	909	1302	34
-3	905	1297	34
-3	905	1300	30
-3	904	1300	35
-5	903	1294	33
-4	900	1292	32
-3	900	1289	31
-3	892	1287	33
-6	895	1284	31
-5	893	1282	32
-4	892	1281	36
-3	890	1279	32
-2	890	1274	32
-2	884	1275	32
-5	885	1270	31
-6	880	1270	33
-3	880	1268	33
-3	879	1263	34
-5	878	1260	30
-3	875	1262	31
-1	877	1262	33
-2	872	1258	32
-4	872	1255	30
-2	868	1251	28
-2	872	1250	26
-4	865	1250	32
-1	866	1249	33
-3	864	1241	30
-1	861	1243	32
-1	854	1240	32
-5	858	1238	30
-2	856	1236	30
-2	857	1234	32
-2	855	1234	32
-3	853	1231	35
-3	851	1229	31
-5	851	1228	34
-3	846	1222	30
-3	848	1223	31
-6	842	1222	31
-5	842	1215	33
-2	839	1216	32
-1	840	1216	31
-3	836	1215	35
-7	839	1215	30
-2	837	1209	32
-6	836	1208	32
-5	831	1208	30
-4	833	1203	33
-4	828	1204	33
-3	830	1201	32
-3	828	1198	30
-4	826	1196	33
-2	823	1194	29
-1	824	1198	33
0	817	1193	31
-3	820	1192	32
-2	817	1190	33
-2	817	1187	34
-3	815	1188	33
-5	816	1186	32
0	811	1185	32
-2	811	1184	32
-4	808	1184	34
-6	811	1183	32
-3	807	1178	31
-4	807	1177	29
-2	803	1177	33
-5	804	1178	30
-4	800	1174	31
-2	801	1171	32
-4	798	1173	34
-4	797	1171	31
-3	797	1166	31
-5	794	1168	33
-2	795	1166	34
-2	792	1161	31
-2	790	1162	30
-5	792	1163	31
-2	789	1160	32
-4	788	1161	32
-3	782	1160	34
-6	788	1156	33
-6	778	1155	33
-5	782	1151	33
-7	779	1148	31
0	779	1149	31
-6	778	1149	32
-4	773	1144	33
-4	775	1143	28
-3	775	1143	36
-3	771	1143	31
-2	771	1143	32
0	771	1141	34
-3	769	1141	34
-4	765	1139	34
-4	766	1134	30
-1	762	1132	32
-6	766	1130	32
-7	764	1134	33
-4	762	1129	31
-2	756	1127	31
-5	760	1128	33
-3	753	1124	31
-4	756	1126	33
-4	752	1120	32
-2	754	1120	34
-3	750	1119	30
-3	751	1118	30
-4	749	1116	34
-5	750	1115	33
-2	745	1114	32
-5	749	1114	37
-3	746	1108	32
-4	747	1108	34
-4	742	1104	31
-5	744	1102	31
-5	737	1103	31
-2	738	1097	30
-4	737	1101	32
-5	740	1095	31
-3	736	1094	33
-4	733	1092	32
-3	734	1089	34
-3	732	1089	32
-4	725	1086	31
-7	729	1087	29
-4	728	1082	31
-4	727	1082	32
-3	726	1078	32
-2	728	1079	30
-1	723	1074	32
-1	723	1077	31
0	721	1074	34
-3	720	1071	33
-5	718	1069	32
-6	720	1068	31
-3	720	1070	30
-5	718	1070	31
-1	717	1065	34
-5	717	1063	30
-2	711	1062	34
-5	714	1067	34
-3	712	1059	32
-1	710	1058	31
-5	705	1057	34
-1	710	1058	34
-5	707	1055	35
-7	707	1053	33
-3	703	1051	33
-2	705	1050	32
-5	702	1049	31
-2	700	1046	32
-5	696	1048	31
-1	699	1042	33
-6	695	1040	31
-6	697	1042	32
-3	693	1038	33
-5	695	1037	34
-2	691	1038	32
-3	689	1032	32
-2	689	1035	30
-6	694	1030	34
-2	687	1032	30
-3	688	1030	32
-4	686	1030	33
-4	689	1028	32
-6	684	1025	32
-1	683	1022	33
-4	680	1022	32
-3	683	1020	33
-2	683	1022	34
-1	682	1021	32
-2	678	1018	34
-3	678	1020	31
-3	677	1016	31
-2	676	1015	31
-4	675	1012	34
-5	674	1015	32
-2	673	1011	31
-4	672	1013	30
-4	672	1010	31
-5	669	1010	29
-3	673	1009	34
-9	670	1007	32
-3	667	1005	34
-5	670	1005	33
-3	667	1008	32
-3	666	1004	30
-4	665	1005	30
-6	662	1003	31
-2	662	1005	32
-5	663	1000	33
-2	662	1002	31
-5	662	1002	34
-2	658	1001	31
-3	657	998	33
-3	655	997	33
-3	660	996	34
-4	656	995	34
-4	657	995	32
-2	652	992	29
-5	651	990	33
-5	653	993	33
-5	652	989	30
-2	653	990	33
-4	649	989	32
-3	647	985	32
-8	648	989	32
-3	646	984	29
-2	646	980	33
-2	646	982	36
-3	642	981	32
-5	643	982	29
-5	644	980	32
-5	642	979	33
-3	639	980	32
-3	640	976	33
-3	638	976	36
-2	638	978	31
-2	638	974	33
-5	637	974	30
-5	638	969	33
-4	636	973	36
-4	633	971	31
-4	632	967	32
-3	634	967	34
-1	634	964	31
0	629	964	34
-1	631	963	34
-3	630	960	33
-6	626	960	33
-4	629	961	29
-3	627	957	32
-3	626	957	31
-1	623	953	32
-3	623	956	31
-4	623	956	32
-3	622	954	31
-2	623	950	30
-5	622	953	32
-1	621	948	33
-4	622	947	32
-6	619	947	31
-4	615	946	31
-2	616	944	31
-4	618	944	31
-3	616	944	31
-1	614	940	33
-3	614	938	31
-3	617	937	35
-2	611	937	31
-2	616	935	33
-5	612	934	30
-3	612	930	33
-8	611	932	32
-3	609	927	33
-4	609	929	33
-5	609	927	31
-3	606	922	31
-6	608	924	31
-3	604	925	32
-6	605	921	29
-5	604	922	34
-3	603	923	32
-2	603	919	33
-2	601	916	31
-4	602	914	33
-2	601	915	32
-2	600	914	32
-2	603	915	33
-2	599	914	31
-4	599	911	31
-6	595	915	35
-4	597	911	34
-1	597	908	31
0	593	912	30
-5	593	907	33
-5	593	911	30
-3	593	911	31
-1	590	908	35
-2	589	907	32
-4	590	904	31
0	588	909	31
-3	589	907	31
-4	591	904	31
-4	590	902	35
-3	587	900	33
-3	585	901	32
0	584	900	33
-3	590	902	30
-2	584	899	33
-3	584	900	31
-1	582	899	32
-1	584	900	32
-1	582	898	31
-2	585	892	32
-2	579	892	33
-5	579	897	34
-2	579	896	31
-3	582	893	34
-5	579	894	31
-4	578	894	31
-5	575	895	31
-3	578	891	32
-3	572	894	31
-2	573	888	33
-4	574	889	32
-2	574	890	30
-1	574	886	33
-4	574	890	30
0	572	888	29
-5	570	885	34
-2	569	885	31
-6	571	887	34
-3	571	888	32
0	567	885	34
-3	568	884	30
-3	568	884	36
-3	570	883	33
-2	567	882	33
0	565	880	33
-1	565	879	29
-4	565	878	32
-2	564	877	31
-1	563	873	30
-3	564	874	29
-2	561	875	30
-1	562	870	32
-3	560	870	30
-3	564	869	32
-6	560	872	33
-4	560	867	32
0	560	868	30
-1	562	863	32
-6	558	867	32
-2	562	864	31
-3	558	863	29
-4	557	864	35
-2	556	862	29
-3	555	863	31
-2	553	858	33
-2	553	861	34
-3	554	860	31
-6	552	856	33
-2	550	859	33
-6	553	857	31
-4	552	856	33
-6	549	857	32
-4	546	854	31
-2	551	854	30
-2	549	853	30
-3	547	852	36
-1	545	852	33
-6	550	850	32
-6	545	848	30
-6	547	850	30
-5	545	846	32
-3	548	849	31
-3	543	850	32
-1	544	846	31
-1	541	844	34
-3	545	846	34
-3	542	843	32
-2	543	846	33
-2	542	839	30
-4	542	840	33
-5	539	841	31
-6	540	837	29
-3	536	834	31
-5	540	836	31
-2	536	834	27
-4	539	833	32
-1	536	833	35
-3	536	833	31
-4	537	829	30
-6	538	829	31
-1	535	827	34
-4	532	830	34
-3	533	828	33
-3	533	826	30
-3	534	828	35
-3	533	825	32
-7	533	824	31
-2	530	823	32
-4	530	824	35
-4	532	824	32
-2	532	823	32
-4	530	824	34
-3	531	825	35
-5	529	822	34
-1	528	820	31
-2	530	820	32
-2	532	818	32
-4	528	818	32
-3	526	818	31
-4	525	816	31
-4	524	818	32
-4	526	813	33
-3	522	818	32
-4	524	816	32
-1	521	814	32
-3	528	813	36
-2	525	811	31
-4	521	814	30
-3	521	812	32
-4	523	814	34
-4	520	812	31
-4	520	811	32
-2	521	810	30
-1	521	809	32
-6	522	812	32
-3	519	808	30
-3	518	811	32
-3	521	808	33
-3	516	810	33
-4	521	808	32
-3	515	807	34
-5	517	809	35
-5	515	806	33
-3	517	808	32
-2	515	807	32
-5	515	806	35
-2	513	803	33
-3	514	804	31
-3	512	802	33
-4	516	801	34
-4	513	801	32
-7	516	799	30
-2	512	802	32
-1	513	797	34
-1	512	802	32
-3	510	800	31
-6	510	800	32
-5	509	797	33
-2	509	797	32
-2	511	795	32
-3	510	797	34
-5	509	794	35
-4	506	798	33
0	507	797	32
-3	508	796	31
-5	508	794	30
-4	505	792	29
-2	507	793	31
-4	505	794	33
-4	503	795	31
-3	502	794	31
-2	506	795	31
-5	502	792	31
-7	504	791	36
-2	507	792	30
-4	502	791	30
-4	504	793	31
-3	504	790	30
-2	503	788	30
-3	501	790	31
0	503	789	31
-3	501	788	33
-4	503	790	33
-2	497	789	32
-7	498	785	30
-1	502	786	34
-3	494	785	32
-5	499	786	34
-3	499	781	31
-3	499	785	34
-3	498	782	32
-4	498	778	31
-4	498	781	33
-1	496	780	34
-6	494	781	35
-6	492	777	31
-2	494	777	32
-1	495	769	31
-4	495	776	31
-6	492	771	32
-1	493	773	32
-5	497	772	31
-4	493	770	31
-4	493	768	35
-6	494	771	32
-3	491	770	33
-4	491	771	34
-4	491	770	32
-5	489	764	35
-7	491	765	33
-2	491	766	31
-6	489	763	31
-3	489	761	33
-3	492	761	31
-2	488	760	35
-5	488	760	31
-2	488	761	34
-3	490	762	31
-1	485	760	35
-7	488	759	30
-2	484	758	34
-5	488	758	31
-3	487	759	32
-3	486	754	33
-5	482	754	34
-3	489	752	31
-3	482	753	35
-3	485	755	31
-3	481	754	34
-3	485	756	33
-3	483	756	34
-3	485	749	34
-3	482	755	34
-2	482	753	33
-2	480	751	34
-4	483	749	30
-2	480	753	32
-4	483	752	31
-5	483	753	30
-3	480	752	31
-4	480	749	29
-4	482	747	31
-3	479	750	30
2	481	748	32
-3	479	750	31
-4	480	747	32
-3	478	747	33
-1	480	748	31
0	479	746	31
-3	480	749	33
-3	473	750	32
-3	475	745	34
-3	475	749	35
-6	477	744	35
-3	478	746	34
-4	478	747	31
-3	476	746	30
-4	476	745	32
-4	473	746	32
-4	476	745	32
-3	474	745	30
-6	473	745	33
-3	476	743	32
-4	475	741	31
-2	474	744	32
-1	472	742	30
-2	473	742	34
-5	473	741	32
-5	472	746	35
-4	475	741	30
-5	474	747	32
-4	474	743	31
-4	472	744	32
-1	471	744	33
-3	473	744	30
-3	470	741	34
-2	471	739	33
-6	473	737	34
0	467	742	33
-2	467	739	34
-4	466	740	32
-5	471	739	34
-1	467	738	32
-2	468	737	32
-2	471	739	35
-3	469	736	32
-3	462	735	33
-6	467	734	31
-5	467	735	32
1	467	736	33
-1	466	733	33
-1	464	735	34
0	466	734	31
-5	468	734	34
-1	465	735	31
-3	470	734	30
-4	464	732	33
-4	466	731	32
-4	466	732	34
-4	462	733	31
-4	464	729	30
-2	463	732	32
-3	464	732	33
-2	463	731	32
-3	465	728	32
-3	460	731	35
-1	464	729	31
-1	464	727	32
-7	462	728	32
-3	462	728	33
-2	463	727	34
0	462	724	33
-3	463	725	35
-4	461	727	32
-4	462	726	32
-5	460	723	33
-2	459	723	34
-3	460	722	30
-3	458	723	33
-3	459	721	33
-5	456	721	33
-7	460	721	31
-2	458	723	29
-3	458	720	35
-4	460	717	34
-6	459	720	32
-3	458	718	32
-3	460	719	32
-3	457	717	33
-2	458	717	28
-4	456	720	34
-1	456	717	34
-2	456	715	30
0	455	714	36
-4	455	715	31
-1	456	714	31
-4	456	715	36
-4	455	713	30
0	452	714	35
0	452	709	31
0	456	715	33
-3	457	713	31
-1	453	712	30
-1	452	708	33
-2	451	709	32
-2	455	711	34
-6	451	708	33
-3	454	708	35
-2	451	706	30
-2	450	709	33
-3	452	707	33
-6	454	705	30
-3	450	706	32
-6	452	708	31
-3	453	704	31
-4	450	703	32
-3	450	705	32
-3	451	703	31
-3	448	709	32
-6	451	705	33
-4	450	707	36
-3	448	704	32
0	448	706	33
-4	449	709	33
-3	449	704	30
-4	450	705	32
-1	449	709	33
-4	451	706	32
-2	448	705	32
-3	449	701	30
-1	448	705	32
-2	450	704	31
-1	446	705	30
-4	448	708	34
-4	447	704	32
-2	447	703	32
-4	448	704	33
-3	448	702	36
-4	448	703	30
-3	446	704	34
-3	447	705	34
-1	444	703	33
-5	447	701	31
-3	446	702	33
0	443	703	31
-1	441	702	34
-5	449	701	31
-3	447	701	30
-2	440	701	34
-3	445	699	35
0	440	700	33
-1	444	699	30
