Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,ENV,,,
Horizontal Units,s,,,
Horizontal Scale,1e-05,,,
Horizontal Delay,0,0,0,0
Sample Interval,1e-08,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.2,0.2,0.1,5
Vertical Position,-4.6,-1.1,-0.64,-0.54
Label,,,,
TIME,CH1,CH2,CH3,CH4
-5.0000e-05,0.105063,0.039625,0.00676562,-0.144531
-4.9990e-05,0.103313,0.0398125,0.00623438,-0.196875
-4.9980e-05,0.105938,0.0437188,0.00620312,-0.164062
-4.9970e-05,0.105531,0.0413438,0.00595313,-0.1375
-4.9960e-05,0.103156,0.0408438,0.00559375,-0.175
-4.9950e-05,0.105594,0.0395313,0.00484375,-0.175
-4.9940e-05,0.105375,0.0422813,0.00509375,-0.180469
-4.9930e-05,0.105938,0.0384688,0.00496875,-0.144531
-4.9920e-05,0.10675,0.0409688,0.00625,-0.142187
-4.9910e-05,0.106438,0.0425938,0.00589063,-0.196094
-4.9900e-05,0.105625,0.0402188,0.00629688,-0.160938
-4.9890e-05,0.105813,0.041875,0.00654688,-0.165625
-4.9880e-05,0.104844,0.0408125,0.00626562,-0.154688
-4.9870e-05,0.105313,0.0395,0.00690625,-0.157812
-4.9860e-05,0.105531,0.0387813,0.00721875,-0.148438
-4.9850e-05,0.103531,0.0424375,0.00609375,-0.13125
-4.9840e-05,0.102406,0.0396563,0.00690625,-0.203125
-4.9830e-05,0.106344,0.0425938,0.00670312,-0.107031
-4.9820e-05,0.105563,0.0421563,0.00542187,-0.174219
-4.9810e-05,0.103375,0.0407813,0.0064375,-0.176563
-4.9800e-05,0.102875,0.0402813,0.00678125,-0.210938
-4.9790e-05,0.104156,0.0419688,0.00596875,-0.153125
-4.9780e-05,0.103156,0.0410625,0.00726562,-0.15
-4.9770e-05,0.104813,0.0405313,0.00614062,-0.113281
-4.9760e-05,0.104344,0.0410625,0.0055,-0.128906
-4.9750e-05,0.101938,0.0392188,0.00721875,-0.153125
-4.9740e-05,0.109094,0.0400938,0.0060625,-0.184375
-4.9730e-05,0.107094,0.04,0.00771875,-0.175781
-4.9720e-05,0.103094,0.0384375,0.00525,-0.216406
-4.9710e-05,0.105625,0.0410625,0.00590625,-0.0820312
-4.9700e-05,0.102375,0.0396875,0.005875,-0.150781
-4.9690e-05,0.108281,0.0380313,0.00532813,-0.119531
-4.9680e-05,0.105969,0.0395313,0.00528125,-0.18125
-4.9670e-05,0.104063,0.0405625,0.00548437,-0.148438
-4.9660e-05,0.101531,0.0395938,0.005375,-0.175781
-4.9650e-05,0.102344,0.0424063,0.00610938,-0.142969
-4.9640e-05,0.104594,0.03875,0.00484375,-0.196875
-4.9630e-05,0.102781,0.0389063,0.00626562,-0.15
-4.9620e-05,0.103219,0.0412188,0.00628125,-0.15625
-4.9610e-05,0.1025,0.0411875,0.00679688,-0.129688
-4.9600e-05,0.103125,0.0401563,0.00739062,-0.1875
-4.9590e-05,0.105125,0.0395,0.00720312,-0.213281
-4.9580e-05,0.101188,0.0377813,0.00665625,-0.2125
-4.9570e-05,0.106688,0.0425938,0.00676562,-0.154688
-4.9560e-05,0.105188,0.0404375,0.00590625,-0.16875
-4.9550e-05,0.105781,0.0402813,0.00540625,-0.135937
-4.9540e-05,0.10675,0.040125,0.0065625,-0.178125
-4.9530e-05,0.103563,0.041125,0.00635938,-0.127344
-4.9520e-05,0.102969,0.0407813,0.0061875,-0.190625
-4.9510e-05,0.103031,0.0395938,0.00651562,-0.202344
-4.9500e-05,0.104594,0.0389688,0.00554687,-0.184375
-4.9490e-05,0.102938,0.0399063,0.00648438,-0.178125
-4.9480e-05,0.103938,0.039125,0.00753125,-0.194531
-4.9470e-05,0.1015,0.0420938,0.00595313,-0.210938
-4.9460e-05,0.10225,0.039875,0.0066875,-0.105469
-4.9450e-05,0.10325,0.0389063,0.00507813,-0.182031
-4.9440e-05,0.106344,0.041625,0.0054375,-0.207031
-4.9430e-05,0.102844,0.0374063,0.005375,-0.190625
-4.9420e-05,0.104938,0.0384063,0.00390625,-0.084375
-4.9410e-05,0.106969,0.0402813,0.00635938,-0.201563
-4.9400e-05,0.104188,0.041125,0.00528125,-0.198437
-4.9390e-05,0.106063,0.0389375,0.00521875,-0.194531
-4.9380e-05,0.102719,0.0395938,0.006125,-0.144531
-4.9370e-05,0.105531,0.039375,0.00760938,-0.161719
-4.9360e-05,0.103094,0.0398125,0.00679688,-0.186719
-4.9350e-05,0.105313,0.0370313,0.00620312,-0.201563
-4.9340e-05,0.104281,0.0399063,0.00584375,-0.205469
-4.9330e-05,0.104344,0.039875,0.00670312,-0.134375
-4.9320e-05,0.103875,0.0407188,0.00595313,-0.148438
-4.9310e-05,0.104625,0.041,0.00442187,-0.141406
-4.9300e-05,0.104469,0.041875,0.00620312,-0.173437
-4.9290e-05,0.107188,0.0400938,0.00671875,-0.172656
-4.9280e-05,0.106594,0.039875,0.0058125,-0.257031
-4.9270e-05,0.106125,0.0425,0.00659375,-0.176563
-4.9260e-05,0.104656,0.0408438,0.00604688,-0.179688
-4.9250e-05,0.105969,0.0403125,0.006,-0.200781
-4.9240e-05,0.105406,0.0410313,0.0063125,-0.188281
-4.9230e-05,0.106219,0.0425313,0.00723438,-0.190625
-4.9220e-05,0.104813,0.041625,0.006875,-0.129688
-4.9210e-05,0.103563,0.0404063,0.00765625,-0.182812
-4.9200e-05,0.102313,0.0399688,0.005625,-0.126562
-4.9190e-05,0.103813,0.0397813,0.00582813,-0.18125
-4.9180e-05,0.104688,0.0408438,0.005125,-0.153906
-4.9170e-05,0.105031,0.0399063,0.00579687,-0.146094
-4.9160e-05,0.104375,0.0393438,0.00495313,-0.176563
-4.9150e-05,0.105031,0.0401563,0.00490625,-0.190625
-4.9140e-05,0.103906,0.0410313,0.0066875,-0.161719
-4.9130e-05,0.103813,0.0377188,0.00528125,-0.173437
-4.9120e-05,0.104313,0.0426875,0.00673438,-0.142969
-4.9110e-05,0.104625,0.0411563,0.00478125,-0.160938
