Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
-4.9090e-05,0.116656,0.0943438,0.00748438,-0.149219
-4.9080e-05,0.117125,0.0963125,0.00604688,-0.189844
-4.9070e-05,0.115969,0.095125,0.00635938,-0.195312
-4.9060e-05,0.118,0.0949375,0.00625,-0.167187
-4.9050e-05,0.116625,0.097375,0.00614062,-0.152344
-4.9040e-05,0.116219,0.09575,0.00560937,-0.15
-4.9030e-05,0.117156,0.0960313,0.00539063,-0.170313
-4.9020e-05,0.119094,0.0959063,0.00614062,-0.145313
-4.9010e-05,0.11525,0.0975,0.00492187,-0.20625
-4.9000e-05,0.115813,0.0967813,0.005125,-0.119531
-4.8990e-05,0.114281,0.09675,0.00439063,-0.132031
-4.8980e-05,0.116,0.0965938,0.0060625,-0.105469
-4.8970e-05,0.119625,0.0953125,0.00601562,-0.20625
-4.8960e-05,0.117031,0.096125,0.0058125,-0.196094
-4.8950e-05,0.116656,0.0954688,0.00629688,-0.135156
-4.8940e-05,0.118906,0.098125,0.0068125,-0.114063
-4.8930e-05,0.12025,0.0957813,0.006625,-0.114063
-4.8920e-05,0.115313,0.0958125,0.00628125,-0.169531
-4.8910e-05,0.116563,0.0964375,0.0060625,-0.132812
-4.8900e-05,0.115031,0.09425,0.00642188,-0.185938
-4.8890e-05,0.115375,0.09525,0.00596875,-0.165625
-4.8880e-05,0.116875,0.0975625,0.00473437,-0.205469
-4.8870e-05,0.115063,0.0954375,0.00621875,-0.123438
-4.8860e-05,0.116781,0.0994063,0.00526563,-0.176563
-4.8850e-05,0.115,0.0964375,0.00589063,-0.189062
-4.8840e-05,0.113781,0.0954688,0.00548437,-0.167187
-4.8830e-05,0.116813,0.0965313,0.00579687,-0.234375
-4.8820e-05,0.116281,0.0964375,0.00645312,-0.215625
-4.8810e-05,0.115719,0.0977188,0.00590625,-0.163281
-4.8800e-05,0.115125,0.0955313,0.006,-0.166406
-4.8790e-05,0.117219,0.0983125,0.00598438,-0.179688
-4.8780e-05,0.119219,0.0949375,0.00648438,-0.142969
-4.8770e-05,0.116813,0.09725,0.006875,-0.1375
-4.8760e-05,0.114656,0.096125,0.00645312,-0.16875
-4.8750e-05,0.117375,0.0956875,0.00670312,-0.144531
-4.8740e-05,0.117313,0.09625,0.00625,-0.153906
-4.8730e-05,0.1165,0.0968438,0.00626562,-0.108594
-4.8720e-05,0.116563,0.09525,0.00423437,-0.201563
-4.8710e-05,0.11675,0.0954063,0.00557813,-0.213281
-4.8700e-05,0.114469,0.0985938,0.00620312,-0.15625
-4.8690e-05,0.116688,0.097625,0.00564063,-0.130469
-4.8680e-05,0.119,0.0951875,0.00653125,-0.109375
-4.8670e-05,0.116625,0.0940313,0.00554687,-0.203906
-4.8660e-05,0.117344,0.0977188,0.00653125,-0.144531
-4.8650e-05,0.114406,0.0950938,0.00628125,-0.153125
-4.8640e-05,0.116469,0.0961563,0.0054375,-0.133594
-4.8630e-05,0.116406,0.0975,0.00560937,-0.195312
-4.8620e-05,0.117781,0.0976875,0.00728125,-0.196094
-4.8610e-05,0.116156,0.0980313,0.00540625,-0.202344
-4.8600e-05,0.113844,0.0959063,0.00615625,-0.078125
-4.8590e-05,0.114781,0.0974375,0.006,-0.1875
-4.8580e-05,0.115375,0.0950313,0.00748438,-0.157812
-4.8570e-05,0.117844,0.0951875,0.00617188,-0.125781
-4.8560e-05,0.118313,0.095875,0.00685938,-0.217969
-4.8550e-05,0.115906,0.095625,0.00660938,-0.16875
-4.8540e-05,0.118281,0.0954375,0.00482813,-0.167969
-4.8530e-05,0.118125,0.0950313,0.00565625,-0.178906
-4.8520e-05,0.117563,0.098125,0.00553125,-0.130469
-4.8510e-05,0.116,0.0965313,0.00692188,-0.186719
-4.8500e-05,0.117688,0.097125,0.006875,-0.178125
-4.8490e-05,0.116281,0.0966563,0.00609375,-0.164844
-4.8480e-05,0.11825,0.0970938,0.00615625,-0.242969
-4.8470e-05,0.117563,0.0971563,0.00642188,-0.15
-4.8460e-05,0.119781,0.0966875,0.00623438,-0.107031
-4.8450e-05,0.117,0.0961563,0.0050625,-0.151562
-4.8440e-05,0.116,0.0941875,0.00579687,-0.153125
-4.8430e-05,0.115938,0.0970313,0.00621875,-0.145313
-4.8420e-05,0.115219,0.0955,0.00598438,-0.130469
-4.8410e-05,0.114844,0.0959688,0.0068125,-0.192188
-4.8400e-05,0.114781,0.0947188,0.0058125,-0.214062
-4.8390e-05,0.117375,0.0976563,0.00634375,-0.160156
-4.8380e-05,0.114969,0.0984688,0.0078125,-0.174219
-4.8370e-05,0.115188,0.09575,0.0061875,-0.199219
-4.8360e-05,0.115813,0.0974063,0.0049375,-0.189844
-4.8350e-05,0.115844,0.0951875,0.00540625,-0.155469
-4.8340e-05,0.114188,0.096625,0.00534375,-0.196875
-4.8330e-05,0.119844,0.0980313,0.00557813,-0.166406
-4.8320e-05,0.116313,0.0998438,0.0063125,-0.129688
-4.8310e-05,0.116531,0.0974063,0.00590625,-0.140625
-4.8300e-05,0.114656,0.0932188,0.00621875,-0.151562
-4.8290e-05,0.11875,0.0969063,0.00595313,-0.178906
-4.8280e-05,0.119375,0.0964375,0.00639062,-0.146875
-4.8270e-05,0.118844,0.096625,0.00632812,-0.185156
-4.8260e-05,0.119031,0.0966563,0.00484375,-0.108594
-4.8250e-05,0.118156,0.0958125,0.006,-0.175781
-4.8240e-05,0.118938,0.0991563,0.0064375,-0.204687
-4.8230e-05,0.119063,0.0974375,0.00651562,-0.164844
-4.8220e-05,0.118,0.0935625,0.006375,-0.183594
-4.8210e-05,0.118594,0.0965938,0.00539063,-0.134375
-4.8200e-05,0.117188,0.0986875,0.00564063,-0.0835937
-4.8190e-05,0.118656,0.0967188,0.00670312,-0.18125
-4.8180e-05,0.115656,0.0944375,0.00557813,-0.199219
-4.8170e-05,0.1185,0.0965,0.00564063,-0.179688
-4.8160e-05,0.115688,0.0965313,0.00573437,-0.195312
-4.8150e-05,0.116469,0.098875,0.00554687,-0.19375
-4.8140e-05,0.117406,0.0976563,0.00628125,-0.204687
-4.8130e-05,0.116563,0.0944063,0.00748438,-0.214062
-4.8120e-05,0.118344,0.0955938,0.00609375,-0.142969
-4.8110e-05,0.117875,0.0974375,0.00598438,-0.199219
-4.8100e-05,0.115719,0.0961563,0.00734375,-0.133594
-4.8090e-05,0.115063,0.0941563,0.00621875,-0.161719
-4.8080e-05,0.118,0.0947813,0.0065,-0.172656
-4.8070e-05,0.118969,0.096125,0.00554687,-0.196094
-4.8060e-05,0.118063,0.0959375,0.00670312,-0.123438
-4.8050e-05,0.117719,0.0960938,0.00807812,-0.164844
-4.8040e-05,0.116813,0.0972813,0.0065625,-0.26875
-4.8030e-05,0.116813,0.0957813,0.00628125,-0.142187
-4.8020e-05,0.117844,0.09625,0.00625,-0.116406
-4.8010e-05,0.118563,0.0944063,0.00517187,-0.1625
-4.8000e-05,0.115094,0.0976875,0.0053125,-0.210938
-4.7990e-05,0.115281,0.097625,0.00564063,-0.198437
-4.7980e-05,0.116344,0.0965938,0.00601562,-0.177344
-4.7970e-05,0.117688,0.0945,0.00689062,-0.178906
-4.7960e-05,0.11575,0.0970938,0.00573437,-0.0820312
-4.7950e-05,0.117438,0.094625,0.00579687,-0.125781
-4.7940e-05,0.114844,0.0951563,0.007,-0.190625
-4.7930e-05,0.119281,0.0983438,0.00478125,-0.186719
-4.7920e-05,0.118813,0.0947188,0.0058125,-0.179688
-4.7910e-05,0.117031,0.0961563,0.00620312,-0.107813
-4.7900e-05,0.119281,0.0949688,0.00553125,-0.151562
-4.7890e-05,0.115906,0.0958438,0.00696875,-0.210156
-4.7880e-05,0.116656,0.096875,0.00582813,-0.2125
-4.7870e-05,0.118531,0.0960313,0.0058125,-0.20625
-4.7860e-05,0.118813,0.0941563,0.00521875,-0.135937
-4.7850e-05,0.118813,0.0972813,0.00564063,-0.177344
-4.7840e-05,0.116438,0.0979688,0.00685938,-0.185156
-4.7830e-05,0.116375,0.095875,0.0064375,-0.153125
-4.7820e-05,0.117281,0.0965625,0.00665625,-0.144531
-4.7810e-05,0.117563,0.0956563,0.00667188,-0.147656
-4.7800e-05,0.118438,0.0991563,0.00514063,-0.198437
-4.7790e-05,0.116625,0.0955625,0.00678125,-0.114063
-4.7780e-05,0.115844,0.0970625,0.00473437,-0.144531
-4.7770e-05,0.115469,0.0963125,0.00484375,-0.152344
-4.7760e-05,0.117188,0.0972813,0.00559375,-0.115625
-4.7750e-05,0.117531,0.0959688,0.0054375,-0.183594
-4.7740e-05,0.116125,0.096125,0.00707812,-0.1875
-4.7730e-05,0.117219,0.097625,0.006,-0.170313
-4.7720e-05,0.117438,0.09675,0.00557813,-0.210938
-4.7710e-05,0.118688,0.0968125,0.00421875,-0.207813
-4.7700e-05,0.1165,0.096,0.00625,-0.139063
-4.7690e-05,0.116469,0.09625,0.0054375,-0.153906
-4.7680e-05,0.117938,0.0954688,0.0056875,-0.160938
-4.7670e-05,0.118438,0.0969063,0.00409375,-0.192969
-4.7660e-05,0.118219,0.0964375,0.00575,-0.225
-4.7650e-05,0.115531,0.0964688,0.00625,-0.147656
-4.7640e-05,0.115281,0.0950625,0.0056875,-0.135156
-4.7630e-05,0.118656,0.0975313,0.006875,-0.130469
-4.7620e-05,0.118281,0.0922188,0.00584375,-0.176563
-4.7610e-05,0.116531,0.0957813,0.00504687,-0.189062
-4.7600e-05,0.11825,0.094875,0.00684375,-0.161719
-4.7590e-05,0.117094,0.0978438,0.0060625,-0.117188
-4.7580e-05,0.118063,0.0963125,0.00557813,-0.189062
-4.7570e-05,0.116469,0.0935,0.00740625,-0.19375
-4.7560e-05,0.118844,0.0973125,0.00515625,-0.157031
-4.7550e-05,0.116625,0.09625,0.00659375,-0.221094
-4.7540e-05,0.116719,0.0981563,0.00673438,-0.201563
-4.7530e-05,0.117344,0.0964688,0.00703125,-0.140625
-4.7520e-05,0.117375,0.0958125,0.00615625,-0.202344
-4.7510e-05,0.114438,0.0976875,0.004875,-0.149219
-4.7500e-05,0.112969,0.0965,0.00571875,-0.165625
-4.7490e-05,0.11525,0.0968438,0.004625,-0.1625
-4.7480e-05,0.115281,0.095,0.00678125,-0.271094
-4.7470e-05,0.116563,0.098375,0.00646875,-0.192969
-4.7460e-05,0.116938,0.0950625,0.00559375,-0.174219
-4.7450e-05,0.118813,0.0982188,0.00573437,-0.133594
-4.7440e-05,0.117125,0.09525,0.00695312,-0.163281
-4.7430e-05,0.1185,0.0967813,0.00592188,-0.158594
-4.7420e-05,0.116375,0.0965,0.00620312,-0.163281
-4.7410e-05,0.119719,0.0957813,0.00607812,-0.157031
-4.7400e-05,0.117719,0.094875,0.0066875,-0.189062
-4.7390e-05,0.120813,0.0955938,0.00582813,-0.2125
-4.7380e-05,0.117875,0.0971875,0.00435937,-0.142969
-4.7370e-05,0.119031,0.0960625,0.00510937,-0.161719
-4.7360e-05,0.117344,0.0957813,0.00667188,-0.151562
-4.7350e-05,0.117469,0.0954375,0.00575,-0.194531
-4.7340e-05,0.1185,0.097125,0.00596875,-0.157031
-4.7330e-05,0.114469,0.09675,0.00560937,-0.115625
-4.7320e-05,0.115781,0.0989375,0.00689062,-0.119531
-4.7310e-05,0.113938,0.0959688,0.006,-0.167969
-4.7300e-05,0.115844,0.0965938,0.00725,-0.153906
-4.7290e-05,0.115813,0.0968125,0.00665625,-0.167969
-4.7280e-05,0.115938,0.0949688,0.00740625,-0.175
-4.7270e-05,0.115625,0.099375,0.00640625,-0.148438
-4.7260e-05,0.117188,0.0967188,0.00710938,-0.166406
-4.7250e-05,0.114438,0.0976875,0.00578125,-0.173437
-4.7240e-05,0.117781,0.0964063,0.0054375,-0.165625
-4.7230e-05,0.11675,0.0979063,0.00596875,-0.208594
-4.7220e-05,0.117531,0.096375,0.00559375,-0.175
-4.7210e-05,0.117625,0.0944375,0.00492187,-0.235937
-4.7200e-05,0.116219,0.0966875,0.00528125,-0.117969
-4.7190e-05,0.117375,0.0961875,0.00532813,-0.159375
-4.7180e-05,0.116125,0.0962188,0.00779688,-0.151562
-4.7170e-05,0.119313,0.097,0.00654688,-0.229687
-4.7160e-05,0.118125,0.096,0.005375,-0.155469
-4.7150e-05,0.11625,0.0968125,0.0063125,-0.15625
-4.7140e-05,0.118438,0.095125,0.0053125,-0.141406
-4.7130e-05,0.116094,0.0968125,0.00628125,-0.174219
-4.7120e-05,0.115344,0.096875,0.00675,-0.153906
-4.7110e-05,0.114563,0.096375,0.00546875,-0.13125
-4.7100e-05,0.117063,0.0974688,0.00540625,-0.135156
-4.7090e-05,0.1155,0.0944063,0.00573437,-0.122656
-4.7080e-05,0.116094,0.09725,0.00604688,-0.207031
-4.7070e-05,0.116406,0.0970625,0.004375,-0.148438
-4.7060e-05,0.115688,0.0960625,0.00526563,-0.149219
-4.7050e-05,0.116906,0.095625,0.00520313,-0.210156
-4.7040e-05,0.118563,0.0962813,0.00601562,-0.167969
-4.7030e-05,0.117375,0.09825,0.00635938,-0.125
-4.7020e-05,0.117063,0.0968125,0.00657812,-0.166406
-4.7010e-05,0.120125,0.09675,0.00684375,-0.171094
-4.7000e-05,0.117031,0.0963438,0.00596875,-0.185938
-4.6990e-05,0.1175,0.0961875,0.00692188,-0.180469
-4.6980e-05,0.117063,0.0965938,0.00653125,-0.128906
-4.6970e-05,0.116656,0.096375,0.00748438,-0.191406
-4.6960e-05,0.117188,0.0962813,0.00565625,-0.129688
-4.6950e-05,0.114313,0.0978438,0.00660938,-0.189062
-4.6940e-05,0.116406,0.0972813,0.00634375,-0.177344
-4.6930e-05,0.114375,0.0966875,0.00629688,-0.192188
-4.6920e-05,0.115969,0.0976875,0.00578125,-0.225
-4.6910e-05,0.116094,0.0971875,0.00620312,-0.178906
-4.6900e-05,0.116031,0.0956875,0.00514063,-0.21875
-4.6890e-05,0.1155,0.0962188,0.00648438,-0.169531
-4.6880e-05,0.115063,0.095375,0.00634375,-0.196094
-4.6870e-05,0.11625,0.09375,0.00504687,-0.135156
-4.6860e-05,0.117219,0.0962813,0.00678125,-0.151562
-4.6850e-05,0.115313,0.0961563,0.0059375,-0.195312
-4.6840e-05,0.116656,0.097375,0.00589063,-0.183594
-4.6830e-05,0.117,0.097,0.0065,-0.164062
-4.6820e-05,0.115938,0.0953438,0.00564063,-0.204687
-4.6810e-05,0.116906,0.0960938,0.005375,-0.171094
-4.6800e-05,0.118,0.09525,0.00628125,-0.146094
-4.6790e-05,0.116063,0.095125,0.0064375,-0.134375
-4.6780e-05,0.11875,0.095125,0.00628125,-0.152344
-4.6770e-05,0.115969,0.0945313,0.007,-0.164062
-4.6760e-05,0.118813,0.0972188,0.00604688,-0.180469
-4.6750e-05,0.120156,0.097,0.00639062,-0.167187
-4.6740e-05,0.117406,0.0974688,0.0080625,-0.1125
-4.6730e-05,0.118813,0.0939375,0.007125,-0.1375
-4.6720e-05,0.11775,0.0958438,0.00754688,-0.202344
-4.6710e-05,0.113906,0.0966563,0.00651562,-0.0984375
-4.6700e-05,0.114625,0.0940625,0.00628125,-0.226562
-4.6690e-05,0.117781,0.0962188,0.00635938,-0.0742188
-4.6680e-05,0.118688,0.098125,0.00632812,-0.1625
-4.6670e-05,0.118563,0.095875,0.0064375,-0.157031
-4.6660e-05,0.118625,0.0973438,0.00584375,-0.19375
-4.6650e-05,0.116938,0.0952813,0.005375,-0.172656
-4.6640e-05,0.118344,0.0962813,0.00520313,-0.210938
-4.6630e-05,0.118,0.0973125,0.00657812,-0.129688
-4.6620e-05,0.115469,0.0970313,0.00553125,-0.163281
-4.6610e-05,0.115594,0.0954375,0.00573437,-0.169531
-4.6600e-05,0.118313,0.0978438,0.00584375,-0.134375
-4.6590e-05,0.119188,0.0961875,0.00651562,-0.217969
-4.6580e-05,0.118344,0.0968125,0.00442187,-0.2375
-4.6570e-05,0.117844,0.0974375,0.00651562,-0.151562
-4.6560e-05,0.116063,0.095875,0.00604688,-0.167187
-4.6550e-05,0.117781,0.09525,0.00446875,-0.215625
-4.6540e-05,0.118531,0.0965938,0.0059375,-0.096875
-4.6530e-05,0.119063,0.098625,0.0060625,-0.169531
-4.6520e-05,0.117938,0.0995313,0.00545313,-0.169531
-4.6510e-05,0.118,0.097875,0.00526563,-0.219531
-4.6500e-05,0.116281,0.0958438,0.00690625,-0.163281
-4.6490e-05,0.116625,0.0980313,0.00629688,-0.125
-4.6480e-05,0.116406,0.096625,0.00621875,-0.179688
-4.6470e-05,0.114563,0.0963438,0.00590625,-0.167187
-4.6460e-05,0.117156,0.0962813,0.00596875,-0.171094
-4.6450e-05,0.116094,0.0957188,0.0069375,-0.178125
-4.6440e-05,0.117125,0.0960313,0.00682812,-0.166406
-4.6430e-05,0.114031,0.0969063,0.006,-0.176563
-4.6420e-05,0.115906,0.0961875,0.0075625,-0.222656
-4.6410e-05,0.117063,0.0965625,0.00609375,-0.138281
-4.6400e-05,0.116031,0.097875,0.00609375,-0.194531
-4.6390e-05,0.116906,0.093625,0.00607812,-0.18125
-4.6380e-05,0.116438,0.0954688,0.00595313,-0.228125
-4.6370e-05,0.117313,0.09575,0.00626562,-0.0859375
-4.6360e-05,0.118281,0.0957188,0.00560937,-0.141406
-4.6350e-05,0.119406,0.095125,0.00603125,-0.15625
-4.6340e-05,0.117469,0.0959375,0.0066875,-0.155469
-4.6330e-05,0.116938,0.0968125,0.00678125,-0.192188
-4.6320e-05,0.1165,0.09675,0.00667188,-0.173437
-4.6310e-05,0.119063,0.09425,0.00570313,-0.220312
-4.6300e-05,0.115969,0.094875,0.00615625,-0.157031
-4.6290e-05,0.116719,0.0958125,0.00590625,-0.172656
-4.6280e-05,0.116875,0.097625,0.00603125,-0.147656
-4.6270e-05,0.115594,0.0959063,0.00626562,-0.119531
-4.6260e-05,0.117063,0.09725,0.0045625,-0.151562
-4.6250e-05,0.114688,0.09625,0.00670312,-0.174219
-4.6240e-05,0.118344,0.095625,0.00610938,-0.19375
-4.6230e-05,0.114281,0.0955938,0.0065,-0.152344
-4.6220e-05,0.117406,0.0960625,0.00529687,-0.185938
-4.6210e-05,0.117344,0.0939688,0.0060625,-0.154688
-4.6200e-05,0.115469,0.0966875,0.00598438,-0.167187
-4.6190e-05,0.118281,0.0947813,0.0055,-0.160156
-4.6180e-05,0.115938,0.0953125,0.00554687,-0.209375
-4.6170e-05,0.117188,0.0971563,0.00628125,-0.192188
-4.6160e-05,0.118594,0.0979063,0.00509375,-0.157031
-4.6150e-05,0.116031,0.0956875,0.00617188,-0.154688
-4.6140e-05,0.116875,0.0979375,0.00578125,-0.142969
-4.6130e-05,0.1175,0.0970625,0.00629688,-0.121875
-4.6120e-05,0.119313,0.099125,0.00648438,-0.194531
-4.6110e-05,0.117813,0.095125,0.00585938,-0.175781
-4.6100e-05,0.116188,0.0945,0.00646875,-0.09375
-4.6090e-05,0.118031,0.0972813,0.00635938,-0.114063
-4.6080e-05,0.117594,0.0979063,0.00615625,-0.146875
-4.6070e-05,0.115406,0.0947813,0.00498437,-0.190625
-4.6060e-05,0.116094,0.0970625,0.00420313,-0.153125
-4.6050e-05,0.119344,0.0992188,0.00557813,-0.133594
-4.6040e-05,0.118875,0.0966563,0.00448437,-0.161719
-4.6030e-05,0.115469,0.0976875,0.00698438,-0.130469
-4.6020e-05,0.117219,0.096875,0.00479687,-0.185156
-4.6010e-05,0.119031,0.0974375,0.00495313,-0.128906
-4.6000e-05,0.117156,0.0960938,0.0051875,-0.138281
-4.5990e-05,0.117031,0.0976563,0.00685938,-0.208594
-4.5980e-05,0.116813,0.0968125,0.00445313,-0.157031
-4.5970e-05,0.117531,0.0970938,0.00484375,-0.201563
-4.5960e-05,0.115469,0.0970625,0.00478125,-0.174219
-4.5950e-05,0.117969,0.0960313,0.00520313,-0.182031
-4.5940e-05,0.120969,0.095875,0.00665625,-0.167969
-4.5930e-05,0.118719,0.0962813,0.005625,-0.197656
-4.5920e-05,0.117594,0.0970313,0.00623438,-0.167187
-4.5910e-05,0.119781,0.096375,0.00678125,-0.146094
-4.5900e-05,0.117281,0.0960625,0.0065625,-0.146094
-4.5890e-05,0.117688,0.0962813,0.00575,-0.148438
-4.5880e-05,0.116625,0.097625,0.00610938,-0.160938
-4.5870e-05,0.118281,0.09525,0.00539063,-0.178906
-4.5860e-05,0.115375,0.0966563,0.0054375,-0.184375
-4.5850e-05,0.117219,0.0952813,0.00498437,-0.167969
-4.5840e-05,0.116875,0.0981875,0.00592188,-0.166406
-4.5830e-05,0.113625,0.0935,0.00473437,-0.100781
-4.5820e-05,0.1165,0.0966875,0.00490625,-0.185156
-4.5810e-05,0.116156,0.0979375,0.006125,-0.159375
-4.5800e-05,0.117469,0.0964375,0.006,-0.192969
-4.5790e-05,0.115625,0.0977813,0.00609375,-0.167969
-4.5780e-05,0.116594,0.0975938,0.00529687,-0.158594
-4.5770e-05,0.116844,0.0974688,0.00448437,-0.146094
-4.5760e-05,0.117844,0.0985938,0.00517187,-0.13125
-4.5750e-05,0.118219,0.0982813,0.00576563,-0.207031
-4.5740e-05,0.115188,0.0950938,0.005375,-0.152344
-4.5730e-05,0.118188,0.09725,0.00590625,-0.196875
-4.5720e-05,0.117094,0.0970313,0.0054375,-0.157031
-4.5710e-05,0.119313,0.0960938,0.006,-0.159375
-4.5700e-05,0.121094,0.0971875,0.004875,-0.170313
-4.5690e-05,0.116375,0.0955625,0.00610938,-0.164062
-4.5680e-05,0.116938,0.0978438,0.00596875,-0.161719
