Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,ENV,,,
Horizontal Units,s,,,
Horizontal Scale,1e-05,,,
Horizontal Delay,0,0,0,0
Sample Interval,1e-08,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.2,0.2,0.1,5
Vertical Position,-4.6,-1.1,-0.64,-0.54
Label,,,,
TIME,CH1,CH2,CH3,CH4
-5.0000e-05,0.118031,0.096,0.0068125,-0.199219
-4.9990e-05,0.116563,0.0968125,0.00675,-0.148438
-4.9980e-05,0.118063,0.0970938,0.00629688,-0.210156
-4.9970e-05,0.118156,0.0961875,0.00564063,-0.189844
-4.9960e-05,0.119156,0.095875,0.00584375,-0.192969
-4.9950e-05,0.117844,0.0959688,0.00634375,-0.157031
-4.9940e-05,0.114781,0.0965,0.00640625,-0.160156
-4.9930e-05,0.119375,0.0962813,0.00585938,-0.185156
-4.9920e-05,0.116969,0.0954375,0.00575,-0.125
-4.9910e-05,0.116406,0.0965938,0.00471875,-0.147656
-4.9900e-05,0.115625,0.0970313,0.00576563,-0.200781
-4.9890e-05,0.116375,0.098375,0.00657812,-0.182031
-4.9880e-05,0.116031,0.0958438,0.00685938,-0.176563
-4.9870e-05,0.116875,0.0989688,0.005625,-0.142969
-4.9860e-05,0.118063,0.096625,0.00704688,-0.157812
-4.9850e-05,0.116938,0.0974375,0.00617188,-0.235937
-4.9840e-05,0.118906,0.0956563,0.00576563,-0.132812
-4.9830e-05,0.115375,0.096375,0.00534375,-0.164844
-4.9820e-05,0.115938,0.0960313,0.00570313,-0.210156
-4.9810e-05,0.119875,0.0936563,0.00685938,-0.139844
-4.9800e-05,0.116156,0.0976563,0.00634375,-0.192969
-4.9790e-05,0.116906,0.09625,0.00740625,-0.180469
-4.9780e-05,0.115375,0.096,0.00540625,-0.163281
-4.9770e-05,0.117031,0.0970938,0.00726562,-0.204687
-4.9760e-05,0.117563,0.09525,0.00646875,-0.171094
-4.9750e-05,0.116594,0.0962813,0.00528125,-0.126562
-4.9740e-05,0.117281,0.0957813,0.0068125,-0.18125
-4.9730e-05,0.1175,0.0984688,0.00560937,-0.160938
-4.9720e-05,0.114938,0.0970313,0.00575,-0.221094
-4.9710e-05,0.118844,0.0968125,0.00540625,-0.232813
-4.9700e-05,0.1185,0.0965625,0.00607812,-0.157812
-4.9690e-05,0.117344,0.0957188,0.00604688,-0.185938
-4.9680e-05,0.117188,0.095375,0.00525,-0.2
-4.9670e-05,0.117844,0.0975625,0.005375,-0.19375
-4.9660e-05,0.115188,0.0964063,0.00665625,-0.246094
-4.9650e-05,0.116781,0.0961875,0.00478125,-0.107813
-4.9640e-05,0.116813,0.096,0.00614062,-0.111719
-4.9630e-05,0.116281,0.0951875,0.00551563,-0.219531
-4.9620e-05,0.118281,0.0961875,0.00567187,-0.200781
-4.9610e-05,0.113969,0.0970625,0.0065,-0.175781
-4.9600e-05,0.115875,0.0987188,0.00640625,-0.186719
-4.9590e-05,0.117406,0.0970938,0.00625,-0.192969
-4.9580e-05,0.115656,0.0967813,0.0060625,-0.19375
-4.9570e-05,0.11775,0.0974375,0.00639062,-0.149219
-4.9560e-05,0.11725,0.0975,0.00645312,-0.141406
-4.9550e-05,0.118625,0.0975938,0.00710938,-0.210156
-4.9540e-05,0.115625,0.0967188,0.0049375,-0.215625
-4.9530e-05,0.117344,0.0967188,0.00621875,-0.130469
-4.9520e-05,0.118406,0.0978438,0.00746875,-0.171094
-4.9510e-05,0.118906,0.0971563,0.00528125,-0.19375
-4.9500e-05,0.118531,0.0982813,0.0058125,-0.189062
-4.9490e-05,0.119531,0.0956875,0.00645312,-0.180469
-4.9480e-05,0.117656,0.0961563,0.0070625,-0.205469
-4.9470e-05,0.116313,0.0969063,0.00623438,-0.177344
-4.9460e-05,0.114656,0.0956563,0.00476563,-0.155469
-4.9450e-05,0.11875,0.0979688,0.00589063,-0.215625
-4.9440e-05,0.118531,0.09525,0.00667188,-0.144531
-4.9430e-05,0.119469,0.099,0.00660938,-0.16875
-4.9420e-05,0.117031,0.0967188,0.00584375,-0.189844
-4.9410e-05,0.115375,0.0958125,0.00510937,-0.239844
-4.9400e-05,0.118906,0.0960938,0.00578125,-0.196094
-4.9390e-05,0.114406,0.09425,0.00653125,-0.151562
-4.9380e-05,0.115656,0.0967188,0.0061875,-0.167187
-4.9370e-05,0.117156,0.0949375,0.00592188,-0.213281
-4.9360e-05,0.117063,0.0965625,0.00621875,-0.166406
-4.9350e-05,0.118188,0.0949063,0.00671875,-0.227344
-4.9340e-05,0.117688,0.0975313,0.00592188,-0.160156
-4.9330e-05,0.118344,0.096375,0.00564063,-0.183594
-4.9320e-05,0.116313,0.0953438,0.00578125,-0.165625
-4.9310e-05,0.119406,0.0974063,0.00646875,-0.203125
-4.9300e-05,0.118125,0.09725,0.00584375,-0.2
-4.9290e-05,0.116906,0.0944688,0.00601562,-0.145313
-4.9280e-05,0.118438,0.0962188,0.0063125,-0.144531
-4.9270e-05,0.118469,0.0953438,0.00632812,-0.196094
-4.9260e-05,0.117688,0.0949063,0.00664062,-0.18125
-4.9250e-05,0.118469,0.0978438,0.006125,-0.117188
-4.9240e-05,0.117656,0.095375,0.00670312,-0.129688
-4.9230e-05,0.116531,0.096625,0.00560937,-0.257812
-4.9220e-05,0.118656,0.0959063,0.00629688,-0.139844
-4.9210e-05,0.117969,0.0983125,0.00517187,-0.2
-4.9200e-05,0.116188,0.0959063,0.00634375,-0.192188
-4.9190e-05,0.116781,0.0969375,0.00671875,-0.165625
-4.9180e-05,0.1175,0.09675,0.00628125,-0.203125
-4.9170e-05,0.116375,0.0969375,0.006125,-0.182031
-4.9160e-05,0.119031,0.0969688,0.00492187,-0.141406
-4.9150e-05,0.116219,0.0947188,0.00610938,-0.182031
-4.9140e-05,0.117969,0.0948125,0.0060625,-0.125781
-4.9130e-05,0.114344,0.0955,0.00598438,-0.186719
-4.9120e-05,0.117219,0.0967813,0.00546875,-0.166406
-4.9110e-05,0.115875,0.09575,0.00689062,-0.159375
