Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,ENV,,,
Horizontal Units,s,,,
Horizontal Scale,1e-05,,,
Horizontal Delay,0,0,0,0
Sample Interval,1e-08,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.2,0.2,0.1,5
Vertical Position,-4.6,-1.1,-0.64,-0.54
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.7040e-05,0.108906,0.0928438,0.00520313,-0.179688
-4.7030e-05,0.110781,0.09325,0.00535937,-0.175
-4.7020e-05,0.109344,0.0905313,0.00534375,-0.15625
-4.7010e-05,0.111063,0.093375,0.00525,-0.135156
-4.7000e-05,0.108406,0.0908125,0.0046875,-0.185156
-4.6990e-05,0.112313,0.0914063,0.00432813,-0.179688
-4.6980e-05,0.114094,0.0920938,0.0056875,-0.144531
-4.6970e-05,0.112125,0.092,0.00664062,-0.151562
-4.6960e-05,0.112188,0.0898438,0.00623438,-0.166406
-4.6950e-05,0.112094,0.0875313,0.007,-0.109375
-4.6940e-05,0.108719,0.08975,0.00676562,-0.184375
-4.6930e-05,0.112438,0.09075,0.00785938,-0.190625
-4.6920e-05,0.108938,0.089625,0.00810938,-0.177344
-4.6910e-05,0.110625,0.0937813,0.00684375,-0.170313
-4.6900e-05,0.111219,0.09025,0.00653125,-0.203125
-4.6890e-05,0.109656,0.0919063,0.00559375,-0.170313
-4.6880e-05,0.111406,0.09125,0.00421875,-0.198437
-4.6870e-05,0.110219,0.0919375,0.0048125,-0.1625
-4.6860e-05,0.111344,0.0909375,0.00467187,-0.127344
-4.6850e-05,0.109469,0.0910625,0.0058125,-0.189062
-4.6840e-05,0.109188,0.0935625,0.00592188,-0.196094
-4.6830e-05,0.11025,0.0914688,0.00632812,-0.108594
-4.6820e-05,0.107313,0.0923438,0.00690625,-0.141406
-4.6810e-05,0.110625,0.0907188,0.00710938,-0.185938
-4.6800e-05,0.108625,0.0891563,0.0074375,-0.111719
-4.6790e-05,0.109906,0.0937188,0.00639062,-0.195312
-4.6780e-05,0.110094,0.0924375,0.0055,-0.225781
-4.6770e-05,0.110781,0.09175,0.00590625,-0.201563
-4.6760e-05,0.111375,0.0908438,0.00651562,-0.210938
-4.6750e-05,0.107375,0.09175,0.00478125,-0.163281
-4.6740e-05,0.114219,0.0915,0.00517187,-0.166406
-4.6730e-05,0.113813,0.0918125,0.00392187,-0.19375
-4.6720e-05,0.113781,0.0906875,0.00476563,-0.14375
-4.6710e-05,0.113531,0.0930938,0.00565625,-0.204687
-4.6700e-05,0.112406,0.0885,0.00495313,-0.125781
-4.6690e-05,0.110313,0.0915625,0.0069375,-0.145313
-4.6680e-05,0.110938,0.090875,0.007125,-0.199219
-4.6670e-05,0.109563,0.0929688,0.00707812,-0.125781
-4.6660e-05,0.110188,0.0917188,0.00759375,-0.146875
-4.6650e-05,0.108813,0.0900625,0.00740625,-0.146875
-4.6640e-05,0.110719,0.0920313,0.00603125,-0.171094
-4.6630e-05,0.11,0.0915,0.00570313,-0.175781
-4.6620e-05,0.11075,0.0903125,0.006125,-0.185938
-4.6610e-05,0.113406,0.091,0.005125,-0.165625
-4.6600e-05,0.11125,0.0916563,0.00628125,-0.201563
-4.6590e-05,0.112281,0.0925938,0.00565625,-0.167969
-4.6580e-05,0.108781,0.0905938,0.0071875,-0.147656
-4.6570e-05,0.112156,0.0891563,0.00651562,-0.160938
-4.6560e-05,0.110719,0.0897813,0.00720312,-0.1875
-4.6550e-05,0.108,0.0891875,0.00707812,-0.172656
-4.6540e-05,0.110031,0.0902813,0.0071875,-0.180469
-4.6530e-05,0.11,0.0881563,0.00784375,-0.125
-4.6520e-05,0.108375,0.091375,0.006375,-0.132031
-4.6510e-05,0.110563,0.0908125,0.00673438,-0.209375
-4.6500e-05,0.109313,0.093125,0.00589063,-0.16875
-4.6490e-05,0.111844,0.0894375,0.0046875,-0.169531
-4.6480e-05,0.112844,0.091375,0.0050625,-0.185156
-4.6470e-05,0.110969,0.0914688,0.00639062,-0.229687
-4.6460e-05,0.1105,0.0902813,0.0053125,-0.200781
-4.6450e-05,0.109125,0.090875,0.00714062,-0.198437
-4.6440e-05,0.110219,0.0907813,0.0075625,-0.185156
-4.6430e-05,0.109094,0.0900313,0.00773438,-0.170313
-4.6420e-05,0.106969,0.0904063,0.00703125,-0.269531
-4.6410e-05,0.111469,0.0896875,0.00673438,-0.200781
-4.6400e-05,0.110031,0.0896563,0.0060625,-0.207813
-4.6390e-05,0.110594,0.0919063,0.00714062,-0.188281
-4.6380e-05,0.109625,0.0925313,0.00645312,-0.167969
-4.6370e-05,0.108906,0.0924688,0.00584375,-0.172656
-4.6360e-05,0.111531,0.0895313,0.0056875,-0.180469
-4.6350e-05,0.111031,0.089875,0.00445313,-0.158594
-4.6340e-05,0.111594,0.090375,0.00484375,-0.167969
-4.6330e-05,0.112125,0.08875,0.00464063,-0.207813
