Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,ENV,,,
Horizontal Units,s,,,
Horizontal Scale,1e-05,,,
Horizontal Delay,0,0,0,0
Sample Interval,1e-08,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.2,0.2,0.1,5
Vertical Position,-4.6,-1.1,-0.64,-0.54
Label,,,,
TIME,CH1,CH2,CH3,CH4
-5.0000e-05,0.103813,0.0463438,0.00585938,-0.153906
-4.9990e-05,0.102469,0.0504375,0.006625,-0.203906
-4.9980e-05,0.102438,0.0492813,0.00621875,-0.157031
-4.9970e-05,0.103531,0.0495,0.00682812,-0.171875
-4.9960e-05,0.102594,0.0502813,0.0073125,-0.192969
-4.9950e-05,0.102438,0.0495938,0.00517187,-0.147656
-4.9940e-05,0.103781,0.0515938,0.00648438,-0.164844
-4.9930e-05,0.105344,0.0494375,0.00651562,-0.188281
-4.9920e-05,0.104469,0.0489688,0.0054375,-0.166406
-4.9910e-05,0.103969,0.0474063,0.00690625,-0.221094
-4.9900e-05,0.104125,0.0487813,0.00676562,-0.214844
-4.9890e-05,0.104344,0.0475938,0.00657812,-0.160156
-4.9880e-05,0.10425,0.0503438,0.0050625,-0.171875
-4.9870e-05,0.102219,0.0492813,0.00573437,-0.159375
-4.9860e-05,0.103813,0.0469688,0.0055625,-0.145313
-4.9850e-05,0.105594,0.0498125,0.0046875,-0.148438
-4.9840e-05,0.104938,0.0464375,0.00628125,-0.141406
-4.9830e-05,0.101438,0.050375,0.00440625,-0.110156
-4.9820e-05,0.10575,0.0502188,0.00590625,-0.146875
-4.9810e-05,0.104281,0.0495625,0.0068125,-0.197656
-4.9800e-05,0.102813,0.0493438,0.00565625,-0.142969
-4.9790e-05,0.103563,0.0490625,0.0066875,-0.235937
-4.9780e-05,0.102406,0.0475625,0.00551563,-0.190625
-4.9770e-05,0.102438,0.049375,0.00634375,-0.190625
-4.9760e-05,0.104,0.0507813,0.00732812,-0.189062
-4.9750e-05,0.102188,0.0480625,0.00682812,-0.232031
-4.9740e-05,0.103156,0.049,0.00703125,-0.155469
-4.9730e-05,0.103844,0.0480625,0.00785938,-0.1625
-4.9720e-05,0.103375,0.048875,0.00709375,-0.196094
-4.9710e-05,0.104781,0.047375,0.00529687,-0.136719
-4.9700e-05,0.104875,0.0494375,0.0064375,-0.183594
-4.9690e-05,0.104594,0.05,0.00642188,-0.141406
-4.9680e-05,0.101313,0.0480313,0.00620312,-0.203125
-4.9670e-05,0.102,0.0492188,0.0068125,-0.128125
-4.9660e-05,0.1045,0.0493438,0.00620312,-0.120312
-4.9650e-05,0.100844,0.0504375,0.00625,-0.19375
-4.9640e-05,0.102438,0.046,0.006625,-0.19375
-4.9630e-05,0.105031,0.0484063,0.00615625,-0.148438
-4.9620e-05,0.104031,0.0479375,0.00795312,-0.220312
-4.9610e-05,0.104625,0.0496875,0.00521875,-0.1625
-4.9600e-05,0.102875,0.0478125,0.00567187,-0.142187
-4.9590e-05,0.103813,0.0500313,0.00584375,-0.217188
-4.9580e-05,0.106188,0.0494063,0.0073125,-0.128125
-4.9570e-05,0.104656,0.0476875,0.0056875,-0.155469
-4.9560e-05,0.105563,0.0484063,0.0065625,-0.163281
-4.9550e-05,0.104406,0.0502813,0.00614062,-0.186719
-4.9540e-05,0.102875,0.0494063,0.00557813,-0.134375
-4.9530e-05,0.103406,0.05125,0.00715625,-0.153125
-4.9520e-05,0.102719,0.046875,0.008,-0.100781
-4.9510e-05,0.106406,0.0485938,0.00634375,-0.161719
-4.9500e-05,0.102531,0.0505938,0.00660938,-0.204687
-4.9490e-05,0.103844,0.0489063,0.00607812,-0.167187
-4.9480e-05,0.103969,0.0479688,0.00642188,-0.163281
-4.9470e-05,0.103906,0.048375,0.00621875,-0.196094
-4.9460e-05,0.106156,0.0494063,0.00520313,-0.214062
-4.9450e-05,0.1045,0.048375,0.00560937,-0.170313
-4.9440e-05,0.104469,0.0489063,0.00803125,-0.116406
-4.9430e-05,0.101813,0.0495625,0.00667188,-0.148438
-4.9420e-05,0.102656,0.046625,0.00607812,-0.1625
-4.9410e-05,0.103125,0.0505625,0.00789062,-0.185156
-4.9400e-05,0.102813,0.0467813,0.00634375,-0.1625
-4.9390e-05,0.102938,0.0475,0.00726562,-0.2125
-4.9380e-05,0.105375,0.0469688,0.00692188,-0.145313
-4.9370e-05,0.101344,0.0489375,0.0065625,-0.1625
-4.9360e-05,0.103156,0.0477188,0.00484375,-0.189062
-4.9350e-05,0.0995313,0.0472188,0.00645312,-0.200781
-4.9340e-05,0.104594,0.0484063,0.0049375,-0.185938
-4.9330e-05,0.103781,0.050375,0.00570313,-0.148438
-4.9320e-05,0.1035,0.0484688,0.00603125,-0.127344
-4.9310e-05,0.104625,0.0479375,0.00523437,-0.258594
-4.9300e-05,0.102594,0.0475313,0.0054375,-0.14375
-4.9290e-05,0.106063,0.0499375,0.00665625,-0.120312
-4.9280e-05,0.105969,0.0489688,0.00560937,-0.2
-4.9270e-05,0.103875,0.0492813,0.00604688,-0.171875
-4.9260e-05,0.104531,0.0505313,0.00682812,-0.225
-4.9250e-05,0.102781,0.0473125,0.00623438,-0.167969
-4.9240e-05,0.103719,0.0500313,0.006,-0.176563
-4.9230e-05,0.102938,0.0464375,0.0065625,-0.160938
-4.9220e-05,0.103344,0.050125,0.00601562,-0.165625
-4.9210e-05,0.103719,0.049625,0.00640625,-0.18125
-4.9200e-05,0.104875,0.0490938,0.0054375,-0.153906
-4.9190e-05,0.103375,0.050125,0.00617188,-0.178906
-4.9180e-05,0.103375,0.0495313,0.00840625,-0.199219
-4.9170e-05,0.103781,0.0499688,0.00617188,-0.282812
-4.9160e-05,0.103094,0.049625,0.00754688,-0.194531
-4.9150e-05,0.102656,0.048625,0.00729688,-0.183594
-4.9140e-05,0.103313,0.0474688,0.0061875,-0.125781
-4.9130e-05,0.103781,0.049875,0.00798438,-0.160156
-4.9120e-05,0.10475,0.0505938,0.00871875,-0.192969
-4.9110e-05,0.103656,0.0504688,0.00728125,-0.13125
