0.406547	0.407937	0.407937	0.407937	0.407914	0.407937	0.407898	0.407922	0.403883	0.407875	0.403320	0.394406	0.406273	0.392516	0.393570	0.385406	0.402039	0.401570	0.407937	0.394867	0.394867	0.394867	0.394867	0.394867	
0.406523	0.407937	0.407937	0.407937	0.407914	0.407937	0.407914	0.407930	0.403656	0.407898	0.403281	0.394375	0.406266	0.392469	0.393500	0.385758	0.402070	0.401516	0.407937	0.394820	0.394820	0.394820	0.394820	0.394820	
0.406563	0.407937	0.407711	0.407937	0.407898	0.407937	0.407922	0.407930	0.403930	0.407875	0.403336	0.394625	0.406266	0.392234	0.390531	0.385172	0.402062	0.401594	0.407937	0.395102	0.395102	0.395102	0.395102	0.395102	
0.406578	0.407937	0.407937	0.407937	0.407930	0.407937	0.407906	0.407937	0.403891	0.407898	0.403289	0.394695	0.406273	0.392352	0.391609	0.385883	0.402000	0.401680	0.407937	0.394453	0.394453	0.394453	0.394453	0.394453	
0.406570	0.407937	0.407930	0.407937	0.407914	0.407937	0.407914	0.407922	0.403648	0.407883	0.403258	0.394664	0.406258	0.392070	0.388453	0.385398	0.402039	0.401633	0.407937	0.394828	0.394828	0.394828	0.394828	0.394828	
0.406555	0.407937	0.407937	0.407937	0.407937	0.407937	0.407906	0.407930	0.403867	0.407883	0.403320	0.394617	0.406227	0.392188	0.391461	0.385625	0.402047	0.401742	0.407937	0.394828	0.394828	0.394828	0.394828	0.394828	
0.406508	0.407937	0.407930	0.407937	0.407852	0.407914	0.407906	0.407836	0.403867	0.407844	0.403195	0.394398	0.406078	0.391508	0.387586	0.385422	0.401008	0.399930	0.407844	0.394352	0.394352	0.394352	0.394352	0.394352	
0.406375	0.407937	0.407937	0.407344	0.406937	0.407500	0.407570	0.406172	0.403398	0.407687	0.402602	0.393859	0.405711	0.390453	0.388328	0.382586	0.400273	0.399016	0.407445	0.393484	0.393484	0.393484	0.393484	0.393484	
0.405539	0.407547	0.407633	0.406531	0.405320	0.405336	0.405859	0.404141	0.399445	0.407023	0.401203	0.392172	0.405031	0.387070	0.383664	0.379539	0.397023	0.395953	0.404008	0.392828	0.392828	0.392828	0.392828	0.392828	
0.403633	0.406258	0.406078	0.404797	0.401438	0.389313	0.401930	0.400227	0.392445	0.404891	0.398383	0.387344	0.402000	0.378758	0.379453	0.372109	0.391352	0.387516	0.398477	0.386555	0.386555	0.386555	0.386555	0.386555	
0.400469	0.401820	0.403781	0.401016	0.390758	0.364555	0.394313	0.388383	0.380156	0.401695	0.393391	0.380586	0.392789	0.359086	0.370969	0.361883	0.382375	0.380000	0.390594	0.370359	0.370359	0.370359	0.370359	0.370359	
0.395609	0.397906	0.399164	0.399289	0.377914	0.345594	0.387203	0.367289	0.364250	0.398492	0.388281	0.375055	0.389789	0.336094	0.366430	0.356500	0.376172	0.377523	0.384391	0.370383	0.370383	0.370383	0.370383	0.370383	
0.379711	0.387242	0.393883	0.393453	0.364469	0.320430	0.380781	0.339078	0.345586	0.393680	0.380492	0.368852	0.384547	0.309891	0.357953	0.340672	0.366430	0.366711	0.376875	0.355844	0.355844	0.355844	0.355844	0.355844	
0.367445	0.366234	0.387055	0.381719	0.349766	0.294063	0.373414	0.310406	0.324555	0.384242	0.369695	0.352234	0.361727	0.276313	0.343773	0.323430	0.350508	0.348547	0.358344	0.334070	0.334070	0.334070	0.334070	0.334070	
0.348375	0.338562	0.383992	0.384578	0.345609	0.273820	0.374758	0.278555	0.301305	0.378477	0.367336	0.336922	0.342555	0.253211	0.333117	0.310445	0.339180	0.336719	0.341727	0.320117	0.320117	0.320117	0.320117	0.320117	
0.327414	0.314328	0.384844	0.381859	0.342391	0.252805	0.367391	0.255352	0.282648	0.363000	0.350828	0.317820	0.321508	0.229820	0.314227	0.286758	0.319766	0.311047	0.322172	0.291281	0.291281	0.291281	0.291281	0.291281	
0.311469	0.288719	0.377539	0.370453	0.331359	0.237594	0.354055	0.239156	0.261570	0.340453	0.329133	0.288086	0.289945	0.208719	0.288047	0.261844	0.288328	0.279633	0.287961	0.260227	0.260227	0.260227	0.260227	0.260227	
0.299133	0.273008	0.372188	0.362586	0.325562	0.240469	0.338211	0.231461	0.255469	0.315906	0.314734	0.266578	0.264094	0.207047	0.269719	0.248000	0.271969	0.263289	0.264656	0.242617	0.242617	0.242617	0.242617	0.242617	
0.289578	0.256461	0.358594	0.347539	0.319695	0.247266	0.322242	0.238797	0.256586	0.291672	0.296195	0.247703	0.245398	0.208367	0.249508	0.230297	0.250398	0.235687	0.248164	0.219695	0.219695	0.219695	0.219695	0.219695	
0.290016	0.244039	0.334094	0.324758	0.296563	0.254086	0.290328	0.248078	0.252961	0.254141	0.264859	0.222164	0.220383	0.214453	0.219898	0.209164	0.216773	0.206977	0.213250	0.195984	0.195984	0.195984	0.195984	0.195984	
