0.890625	0.875344	0.857031	0.863125	0.857906	0.841187	0.835187	0.828188	0.826594	0.848094	0.844125	0.793281	0.811312	0.745375	0.753875	0.735313	0.774906	0.762375	0.790719	0.747188	0.747188	0.747188	0.747188	0.747188	
0.885219	0.868375	0.850219	0.858375	0.845344	0.827750	0.820281	0.808094	0.809750	0.833500	0.830688	0.775375	0.784906	0.718031	0.737000	0.717250	0.756375	0.744125	0.767469	0.722094	0.722094	0.722094	0.722094	0.722094	
0.877938	0.857750	0.833281	0.845813	0.832719	0.816812	0.804094	0.791094	0.798094	0.812969	0.809969	0.753156	0.760312	0.705656	0.718781	0.699313	0.738906	0.725437	0.747125	0.701250	0.701250	0.701250	0.701250	0.701250	
0.861813	0.842250	0.811375	0.825750	0.816656	0.807844	0.781031	0.781500	0.784813	0.789156	0.789000	0.735656	0.743219	0.694156	0.701344	0.683906	0.719375	0.701750	0.730781	0.690562	0.690562	0.690562	0.690562	0.690562	
0.853031	0.826812	0.783688	0.799750	0.795625	0.790312	0.758250	0.765688	0.763625	0.760469	0.765500	0.710906	0.717406	0.679500	0.674875	0.657469	0.698313	0.677938	0.701812	0.662062	0.662062	0.662062	0.662062	0.662062	
0.853281	0.820031	0.766969	0.780656	0.786813	0.788687	0.741625	0.756000	0.760437	0.744125	0.752812	0.694813	0.696781	0.675563	0.665281	0.651125	0.685844	0.667656	0.683219	0.654750	0.654750	0.654750	0.654750	0.654750	
0.839906	0.813281	0.758312	0.773062	0.779625	0.793969	0.727563	0.752719	0.756125	0.728625	0.747875	0.691031	0.693094	0.675406	0.659781	0.654594	0.680562	0.666531	0.681719	0.655281	0.655281	0.655281	0.655281	0.655281	
0.832000	0.800750	0.741344	0.754063	0.764687	0.791063	0.709437	0.753000	0.754594	0.707469	0.733031	0.683719	0.689094	0.673344	0.652937	0.644344	0.670656	0.657500	0.676469	0.656781	0.656781	0.656781	0.656781	0.656781	
0.833500	0.794406	0.730781	0.746812	0.762969	0.786969	0.708656	0.752906	0.750094	0.707437	0.734187	0.685000	0.689406	0.673031	0.653906	0.645906	0.668125	0.661938	0.677250	0.658313	0.658313	0.658313	0.658313	0.658313	
0.830812	0.794563	0.737781	0.751906	0.767625	0.786375	0.714344	0.749781	0.750281	0.712594	0.742781	0.690656	0.696000	0.672125	0.656219	0.649687	0.673563	0.666656	0.682094	0.657031	0.657031	0.657031	0.657031	0.657031	
0.825625	0.791031	0.746250	0.760094	0.768125	0.782438	0.714750	0.747563	0.749563	0.718438	0.754594	0.691375	0.694719	0.667469	0.660219	0.651312	0.674594	0.670438	0.682719	0.665031	0.665031	0.665031	0.665031	0.665031	
0.822906	0.783062	0.754281	0.765750	0.770094	0.778844	0.720844	0.742406	0.744250	0.723906	0.759563	0.695312	0.703094	0.660781	0.664094	0.655500	0.677687	0.676531	0.690281	0.666375	0.666375	0.666375	0.666375	0.666375	
0.825656	0.780531	0.760031	0.768312	0.765531	0.769344	0.724063	0.735375	0.739938	0.725062	0.760687	0.692187	0.704562	0.651750	0.659312	0.652656	0.672219	0.670969	0.684531	0.655406	0.655406	0.655406	0.655406	0.655406	
0.815406	0.776500	0.761781	0.771500	0.766156	0.769344	0.726250	0.729406	0.739094	0.730875	0.761937	0.695063	0.697969	0.648406	0.661594	0.655406	0.677312	0.670750	0.685188	0.665719	0.665719	0.665719	0.665719	0.665719	
0.807594	0.766188	0.764594	0.777844	0.771844	0.758406	0.728875	0.724406	0.727344	0.737281	0.757969	0.693531	0.707094	0.641500	0.663813	0.654062	0.679469	0.674469	0.686063	0.665656	0.665656	0.665656	0.665656	0.665656	
0.805906	0.755906	0.755781	0.766719	0.762781	0.740750	0.721437	0.711594	0.715688	0.727094	0.743781	0.684344	0.690500	0.627000	0.652688	0.639250	0.667406	0.654313	0.673344	0.647312	0.647312	0.647312	0.647312	0.647312	
0.805625	0.758906	0.754094	0.767937	0.762687	0.740906	0.718688	0.695375	0.708250	0.724063	0.742031	0.675312	0.676312	0.620844	0.647219	0.635844	0.665031	0.652781	0.663781	0.646719	0.646719	0.646719	0.646719	0.646719	
0.790906	0.755844	0.752406	0.765969	0.761937	0.742000	0.711031	0.692031	0.702375	0.719750	0.741969	0.674281	0.677094	0.617469	0.642563	0.638625	0.665687	0.650469	0.663906	0.646969	0.646969	0.646969	0.646969	0.646969	
0.783906	0.741406	0.733812	0.744750	0.746563	0.732563	0.696187	0.684406	0.691219	0.702594	0.717938	0.665063	0.663000	0.606844	0.631406	0.621500	0.652750	0.635406	0.653125	0.637719	0.637719	0.637719	0.637719	0.637719	
0.782250	0.742656	0.722531	0.735719	0.741313	0.727531	0.687812	0.681625	0.683531	0.695563	0.708937	0.656813	0.656156	0.609813	0.626437	0.618219	0.646344	0.633594	0.642719	0.632531	0.632531	0.632531	0.632531	0.632531	
0.776125	0.745031	0.723062	0.737156	0.738438	0.717469	0.688469	0.675938	0.681531	0.691844	0.714781	0.656625	0.655594	0.602313	0.621406	0.615531	0.641938	0.631812	0.642500	0.627156	0.627156	0.627156	0.627156	0.627156	
0.762156	0.735656	0.714781	0.727031	0.730219	0.704000	0.678063	0.667031	0.673094	0.679063	0.705469	0.644781	0.642031	0.594000	0.611187	0.600469	0.632437	0.615281	0.630750	0.616844	0.616844	0.616844	0.616844	0.616844	
0.761125	0.726687	0.709344	0.716656	0.721188	0.699969	0.666875	0.661156	0.666531	0.673594	0.703281	0.632594	0.632031	0.588406	0.605031	0.597500	0.622969	0.612281	0.623875	0.604094	0.604094	0.604094	0.604094	0.604094	
0.753031	0.722719	0.704656	0.712094	0.714531	0.697313	0.661813	0.662125	0.663500	0.662750	0.699500	0.632594	0.628688	0.585906	0.598906	0.591875	0.615844	0.606000	0.622094	0.598469	0.598469	0.598469	0.598469	0.598469	
0.740031	0.709219	0.691844	0.700813	0.708688	0.685969	0.653188	0.659219	0.658656	0.649406	0.685094	0.622969	0.623500	0.581875	0.591500	0.583281	0.610625	0.597594	0.616219	0.595500	0.595500	0.595500	0.595500	0.595500	
0.729750	0.701000	0.684281	0.695219	0.704781	0.675687	0.649656	0.660219	0.650000	0.647031	0.678469	0.621812	0.625594	0.576469	0.589375	0.579000	0.609125	0.594437	0.612344	0.593906	0.593906	0.593906	0.593906	0.593906	
0.730406	0.696813	0.680156	0.693937	0.706438	0.671531	0.648906	0.653687	0.649281	0.646188	0.676594	0.619656	0.624469	0.574937	0.586906	0.576313	0.609813	0.596812	0.613375	0.592344	0.592344	0.592344	0.592344	0.592344	
0.725531	0.688094	0.679719	0.695063	0.709125	0.674813	0.649594	0.656219	0.650500	0.647906	0.677063	0.621188	0.625969	0.575469	0.596750	0.583750	0.611281	0.600562	0.617500	0.597656	0.597656	0.597656	0.597656	0.597656	
0.718813	0.677906	0.681250	0.695594	0.710781	0.678906	0.648062	0.661281	0.650500	0.651469	0.683375	0.634531	0.643750	0.580875	0.602500	0.592812	0.618250	0.610563	0.630062	0.610219	0.610219	0.610219	0.610219	0.610219	
0.721562	0.676000	0.679563	0.696375	0.715406	0.681031	0.653438	0.668531	0.652813	0.658281	0.681688	0.642750	0.656844	0.589969	0.608250	0.597719	0.622437	0.622031	0.639844	0.612719	0.612719	0.612719	0.612719	0.612719	
0.725375	0.677781	0.687469	0.701406	0.719531	0.689750	0.665063	0.672094	0.658000	0.676937	0.694031	0.653906	0.672469	0.599031	0.618656	0.615187	0.633156	0.635906	0.654062	0.633531	0.633531	0.633531	0.633531	0.633531	
0.724125	0.678094	0.708313	0.724438	0.732250	0.699625	0.680656	0.684125	0.668656	0.695344	0.713000	0.675719	0.693219	0.612219	0.636719	0.635250	0.652500	0.654562	0.675406	0.648969	0.648969	0.648969	0.648969	0.648969	
0.728969	0.675219	0.720281	0.730094	0.733812	0.702813	0.693719	0.688375	0.675219	0.706094	0.720844	0.686562	0.708375	0.620281	0.645344	0.638250	0.657906	0.660406	0.687594	0.652594	0.652594	0.652594	0.652594	0.652594	
0.739313	0.684031	0.732594	0.740812	0.736719	0.711812	0.703594	0.693063	0.685688	0.718781	0.734531	0.692250	0.714344	0.628875	0.648406	0.642031	0.663344	0.662031	0.691938	0.656031	0.656031	0.656031	0.656031	0.656031	
0.745469	0.697063	0.748406	0.757750	0.745750	0.728813	0.716531	0.702969	0.698969	0.736656	0.750500	0.703625	0.718625	0.640875	0.655250	0.653219	0.672656	0.669687	0.700688	0.657125	0.657125	0.657125	0.657125	0.657125	
0.745219	0.704906	0.750094	0.761531	0.752188	0.735844	0.721812	0.714219	0.706875	0.736094	0.747062	0.706438	0.719969	0.649781	0.653656	0.649844	0.669656	0.662438	0.696969	0.654281	0.654281	0.654281	0.654281	0.654281	
0.755250	0.718906	0.744188	0.759313	0.754063	0.744625	0.726281	0.720938	0.712156	0.729062	0.739094	0.700844	0.714031	0.654062	0.646062	0.642188	0.660813	0.653156	0.685031	0.644562	0.644562	0.644562	0.644562	0.644562	
0.766344	0.734594	0.743219	0.762219	0.752438	0.751437	0.723344	0.728281	0.719656	0.722813	0.736219	0.692562	0.698438	0.657844	0.638406	0.633813	0.651438	0.644250	0.672781	0.630844	0.630844	0.630844	0.630844	0.630844	
0.770625	0.749844	0.734219	0.757594	0.747156	0.757656	0.720219	0.728250	0.725219	0.710781	0.724813	0.676031	0.681094	0.657656	0.624344	0.624094	0.640563	0.633125	0.654937	0.620156	0.620156	0.620156	0.620156	0.620156	
0.779875	0.758156	0.725750	0.745938	0.742250	0.762750	0.702688	0.731187	0.730500	0.695281	0.717688	0.662250	0.666438	0.659125	0.616375	0.613156	0.627750	0.618781	0.641719	0.606812	0.606812	0.606812	0.606812	0.606812	
0.788969	0.769281	0.715750	0.735313	0.738063	0.768875	0.693375	0.737938	0.733594	0.676719	0.700219	0.653219	0.652813	0.662969	0.609687	0.605844	0.620281	0.607687	0.623375	0.596531	0.596531	0.596531	0.596531	0.596531	
0.790000	0.777531	0.702281	0.720125	0.729094	0.769875	0.675188	0.739719	0.735938	0.661844	0.688000	0.637469	0.640688	0.663531	0.595187	0.597781	0.611750	0.601219	0.613938	0.593187	0.593187	0.593187	0.593187	0.593187	
0.793438	0.779844	0.694094	0.709156	0.720625	0.769563	0.667219	0.741594	0.733500	0.655594	0.680312	0.632812	0.633344	0.663281	0.594938	0.593406	0.607344	0.595656	0.605500	0.595219	0.595219	0.595219	0.595219	0.595219	
0.798687	0.782188	0.687906	0.698500	0.718656	0.767188	0.658094	0.738313	0.730781	0.647531	0.676250	0.626437	0.630219	0.659031	0.589219	0.591063	0.608656	0.597250	0.600500	0.590000	0.590000	0.590000	0.590000	0.590000	
0.804344	0.784594	0.682406	0.688781	0.710344	0.764813	0.650094	0.732125	0.727844	0.642625	0.676000	0.624344	0.623719	0.656625	0.591938	0.589969	0.606000	0.600125	0.600781	0.594062	0.594062	0.594062	0.594062	0.594062	
0.800250	0.780031	0.685000	0.692312	0.709719	0.761937	0.649000	0.727406	0.720531	0.648844	0.682156	0.624344	0.626719	0.650219	0.597719	0.592094	0.612375	0.602156	0.606062	0.596500	0.596500	0.596500	0.596500	0.596500	
0.795562	0.776906	0.685250	0.687469	0.710063	0.748188	0.644969	0.720344	0.714813	0.651125	0.681688	0.620563	0.625938	0.636969	0.595969	0.586500	0.613187	0.599906	0.601406	0.592188	0.592188	0.592188	0.592188	0.592188	
0.792000	0.769813	0.685469	0.684656	0.714719	0.737906	0.643469	0.705219	0.701125	0.658781	0.683188	0.621000	0.619469	0.624156	0.597687	0.582094	0.611156	0.598281	0.600062	0.590625	0.590625	0.590625	0.590625	0.590625	
0.784625	0.762344	0.686750	0.690219	0.713812	0.723250	0.647719	0.690500	0.688594	0.655312	0.685875	0.612313	0.614281	0.610625	0.596969	0.578031	0.609063	0.596062	0.596344	0.584719	0.584719	0.584719	0.584719	0.584719	
0.771656	0.749313	0.687063	0.684094	0.709656	0.707500	0.639375	0.674281	0.675406	0.651813	0.680500	0.604031	0.603781	0.595000	0.590094	0.566844	0.599687	0.585781	0.588812	0.574000	0.574000	0.574000	0.574000	0.574000	
0.761281	0.736781	0.679906	0.676531	0.699437	0.687500	0.632531	0.656562	0.658906	0.641094	0.670406	0.592688	0.593094	0.576406	0.576250	0.556781	0.587000	0.570812	0.575562	0.558594	0.558594	0.558594	0.558594	0.558594	
0.748812	0.723188	0.670031	0.671469	0.693000	0.675625	0.623531	0.642969	0.642781	0.631312	0.661563	0.578125	0.574937	0.566688	0.566437	0.546438	0.575813	0.559469	0.564312	0.545531	0.545531	0.545531	0.545531	0.545531	
0.735563	0.705375	0.655750	0.659375	0.681375	0.658344	0.610625	0.633906	0.631406	0.621188	0.648750	0.564000	0.560344	0.556250	0.554688	0.532563	0.567781	0.543875	0.553906	0.531406	0.531406	0.531406	0.531406	0.531406	
0.719156	0.693375	0.640688	0.645938	0.671750	0.645844	0.599656	0.619844	0.618125	0.600969	0.629687	0.552281	0.548406	0.546250	0.539719	0.519563	0.551813	0.526031	0.544375	0.521375	0.521375	0.521375	0.521375	0.521375	
0.708594	0.679875	0.626156	0.635250	0.662875	0.634656	0.589594	0.616781	0.605719	0.585094	0.613281	0.541219	0.539062	0.541156	0.525000	0.512469	0.539031	0.513500	0.530312	0.508813	0.508813	0.508813	0.508813	0.508813	
0.695500	0.669438	0.611187	0.620469	0.651719	0.625812	0.583094	0.605375	0.597406	0.568781	0.602187	0.533906	0.531438	0.534125	0.516875	0.503594	0.535281	0.505000	0.525594	0.501094	0.501094	0.501094	0.501094	0.501094	
0.686656	0.658000	0.598750	0.610187	0.638125	0.620719	0.566750	0.606500	0.593063	0.562156	0.591094	0.529531	0.529188	0.530875	0.513813	0.501375	0.529281	0.503688	0.517156	0.498219	0.498219	0.498219	0.498219	0.498219	
0.675719	0.648562	0.590062	0.600437	0.628219	0.617000	0.564594	0.607594	0.589594	0.554000	0.579750	0.527500	0.531687	0.529844	0.512344	0.502750	0.531000	0.500781	0.520156	0.497812	0.497812	0.497812	0.497812	0.497812	
0.669500	0.640125	0.578781	0.590375	0.623031	0.616094	0.559969	0.608875	0.583063	0.550937	0.573969	0.532438	0.533062	0.527000	0.512000	0.501719	0.527500	0.501250	0.520344	0.498969	0.498969	0.498969	0.498969	0.498969	
0.661656	0.634469	0.574688	0.588688	0.616938	0.614781	0.560906	0.608437	0.582188	0.553250	0.572031	0.538438	0.539656	0.525375	0.517344	0.508188	0.535375	0.509062	0.527031	0.509344	0.509344	0.509344	0.509344	0.509344	
0.660781	0.634000	0.574313	0.589906	0.616812	0.617563	0.563250	0.608062	0.584344	0.557250	0.574688	0.546625	0.551250	0.525156	0.520687	0.515938	0.541813	0.518563	0.535562	0.516125	0.516125	0.516125	0.516125	0.516125	
0.659750	0.625531	0.577375	0.594844	0.615812	0.617969	0.564312	0.609063	0.584969	0.565531	0.582625	0.555594	0.562125	0.529469	0.531875	0.522531	0.547469	0.529875	0.545750	0.524938	0.524938	0.524938	0.524938	0.524938	
0.660125	0.623344	0.585625	0.600344	0.619469	0.624938	0.572000	0.612938	0.590625	0.575719	0.591625	0.569344	0.574188	0.536719	0.542625	0.532312	0.557187	0.543281	0.558594	0.539156	0.539156	0.539156	0.539156	0.539156	
0.658781	0.622531	0.599875	0.613469	0.630375	0.627125	0.585000	0.619781	0.596844	0.586656	0.603906	0.577531	0.589594	0.541312	0.551969	0.544219	0.566937	0.554312	0.572250	0.550531	0.550531	0.550531	0.550531	0.550531	
0.662719	0.622906	0.611187	0.623687	0.638188	0.635406	0.592094	0.621250	0.601250	0.603906	0.615875	0.588469	0.600906	0.549594	0.562188	0.553562	0.574250	0.568406	0.586625	0.563000	0.563000	0.563000	0.563000	0.563000	
0.668719	0.628125	0.628188	0.639594	0.653813	0.641000	0.608281	0.625531	0.609813	0.614688	0.628219	0.598938	0.614313	0.557031	0.574469	0.566063	0.585469	0.580437	0.596125	0.574625	0.574625	0.574625	0.574625	0.574625	
0.671375	0.635844	0.645563	0.656875	0.667000	0.654000	0.621281	0.630937	0.620125	0.634281	0.645594	0.611719	0.627438	0.565719	0.585031	0.573937	0.597031	0.587969	0.610000	0.581844	0.581844	0.581844	0.581844	0.581844	
0.677781	0.638781	0.657750	0.665625	0.676844	0.661500	0.634781	0.637500	0.630219	0.646125	0.655031	0.624062	0.638469	0.574688	0.590688	0.582375	0.604250	0.596719	0.615406	0.589750	0.589750	0.589750	0.589750	0.589750	
0.684125	0.650625	0.669344	0.678687	0.690438	0.671156	0.646750	0.642750	0.639500	0.656937	0.665875	0.629437	0.645687	0.584719	0.592781	0.588344	0.604875	0.600750	0.619531	0.594000	0.594000	0.594000	0.594000	0.594000	
0.691063	0.660062	0.677063	0.688375	0.696844	0.678406	0.654906	0.651406	0.649344	0.666781	0.668594	0.636281	0.649469	0.592469	0.597562	0.588219	0.606812	0.603000	0.622844	0.596938	0.596938	0.596938	0.596938	0.596938	
0.701156	0.672375	0.681188	0.695781	0.703219	0.687312	0.663344	0.655625	0.659813	0.668781	0.668438	0.637656	0.652219	0.599313	0.595125	0.591125	0.605344	0.604156	0.625531	0.597625	0.597625	0.597625	0.597625	0.597625	
0.710438	0.678406	0.683344	0.698500	0.700187	0.694906	0.666813	0.661125	0.667813	0.667031	0.673250	0.636969	0.648562	0.606313	0.589875	0.589938	0.603781	0.601469	0.622781	0.597031	0.597031	0.597031	0.597031	0.597031	
0.716500	0.685750	0.685438	0.697406	0.699437	0.699750	0.665375	0.663719	0.671719	0.664094	0.671875	0.634781	0.646375	0.610594	0.588938	0.588156	0.600125	0.600000	0.624563	0.592594	0.592594	0.592594	0.592594	0.592594	
