Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,ENV,,,
Horizontal Units,s,,,
Horizontal Scale,1e-05,,,
Horizontal Delay,0,0,0,0
Sample Interval,1e-08,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.05,0.2,0.1,5
Vertical Position,-3.08,-1.58,-0.7,-0.96
Label,,,,
TIME,CH1,CH2,CH3,CH4
-5.0000e-05,0.0793594,0.067125,0.005375,-0.244531
-4.9990e-05,0.0806328,0.0661875,0.00621875,-0.259375
-4.9980e-05,0.0802344,0.0665625,0.00592188,-0.203906
-4.9970e-05,0.0801094,0.0691875,0.00653125,-0.267187
-4.9960e-05,0.08075,0.0687812,0.00801563,-0.270312
-4.9950e-05,0.0794141,0.0665,0.00695313,-0.279687
-4.9940e-05,0.0799687,0.0676563,0.00717188,-0.2
-4.9930e-05,0.0785156,0.0669063,0.00751563,-0.194531
-4.9920e-05,0.0791016,0.0679063,0.00815625,-0.298437
-4.9910e-05,0.0800391,0.064875,0.00782813,-0.207812
-4.9900e-05,0.0794297,0.0677187,0.00729688,-0.235937
-4.9890e-05,0.0796484,0.0694687,0.00785938,-0.239062
-4.9880e-05,0.0805078,0.0667187,0.007,-0.202344
-4.9870e-05,0.0806406,0.0685938,0.00582813,-0.259375
-4.9860e-05,0.0816641,0.068625,0.0069375,-0.2375
-4.9850e-05,0.0818047,0.0679687,0.00670313,-0.248437
-4.9840e-05,0.0814141,0.0666563,0.00760938,-0.248437
-4.9830e-05,0.0804922,0.0665625,0.00539063,-0.250781
-4.9820e-05,0.081125,0.0669063,0.0055625,-0.248437
-4.9810e-05,0.0802969,0.0677812,0.00576563,-0.239062
-4.9800e-05,0.0791484,0.066,0.0058125,-0.196094
-4.9790e-05,0.0792969,0.065125,0.00670313,-0.305469
-4.9780e-05,0.0780547,0.0672187,0.00525,-0.221875
-4.9770e-05,0.0793047,0.0671875,0.00579688,-0.224219
-4.9760e-05,0.0789141,0.068,0.00559375,-0.207031
-4.9750e-05,0.0785625,0.0667187,0.00476563,-0.238281
-4.9740e-05,0.0800234,0.0665312,0.005875,-0.257031
-4.9730e-05,0.0793047,0.068,0.00640625,-0.271875
-4.9720e-05,0.0806953,0.0683125,0.00520313,-0.239844
-4.9710e-05,0.0799531,0.0675625,0.007,-0.276562
-4.9700e-05,0.0799531,0.0668125,0.00679688,-0.201562
-4.9690e-05,0.0811484,0.0688438,0.00826563,-0.269531
-4.9680e-05,0.0804531,0.0679687,0.00684375,-0.207812
-4.9670e-05,0.0809531,0.0678438,0.00789063,-0.266406
-4.9660e-05,0.0803281,0.0693125,0.0081875,-0.241406
-4.9650e-05,0.0817109,0.07225,0.00670313,-0.186719
-4.9640e-05,0.0811328,0.0708438,0.00729688,-0.265625
-4.9630e-05,0.0811562,0.06875,0.00621875,-0.253906
-4.9620e-05,0.0806172,0.0697187,0.00695313,-0.235156
-4.9610e-05,0.0810547,0.0680625,0.00751563,-0.225
-4.9600e-05,0.0807344,0.0672812,0.00714063,-0.25
-4.9590e-05,0.0815,0.0675938,0.00584375,-0.260156
-4.9580e-05,0.0799531,0.0665625,0.00635938,-0.246875
-4.9570e-05,0.0805703,0.0663125,0.00695313,-0.263281
-4.9560e-05,0.0793906,0.0681875,0.00667188,-0.261719
-4.9550e-05,0.0797344,0.06875,0.00495313,-0.2375
-4.9540e-05,0.0782187,0.0665,0.00698438,-0.303125
-4.9530e-05,0.0787266,0.0672812,0.0051875,-0.21875
-4.9520e-05,0.0795391,0.0684375,0.00551563,-0.254687
-4.9510e-05,0.0782969,0.0659062,0.00576563,-0.208594
-4.9500e-05,0.0792578,0.067125,0.0069375,-0.190625
-4.9490e-05,0.079125,0.0679687,0.00609375,-0.25
-4.9480e-05,0.0802109,0.067625,0.0063125,-0.275781
-4.9470e-05,0.0808203,0.0667187,0.00539063,-0.271094
-4.9460e-05,0.0809062,0.0679375,0.00540625,-0.285156
-4.9450e-05,0.0802891,0.068,0.00621875,-0.242188
-4.9440e-05,0.0806719,0.0663438,0.00553125,-0.255469
-4.9430e-05,0.0808047,0.0681563,0.00521875,-0.253125
-4.9420e-05,0.0811562,0.0665625,0.00746875,-0.239844
-4.9410e-05,0.0807578,0.0675938,0.007125,-0.2625
-4.9400e-05,0.0805234,0.0673125,0.00698438,-0.305469
-4.9390e-05,0.0809453,0.067875,0.00628125,-0.251562
-4.9380e-05,0.0808984,0.0677812,0.00685938,-0.267969
-4.9370e-05,0.0809844,0.0685312,0.00709375,-0.303906
-4.9360e-05,0.0806562,0.0675938,0.00582813,-0.294531
-4.9350e-05,0.0817422,0.06725,0.00734375,-0.257031
-4.9340e-05,0.0806484,0.0676875,0.00709375,-0.216406
-4.9330e-05,0.0807109,0.0695312,0.0055,-0.224219
-4.9320e-05,0.0803281,0.0679375,0.00645313,-0.230469
-4.9310e-05,0.0796484,0.06525,0.00651563,-0.261719
-4.9300e-05,0.0798359,0.0671563,0.00726563,-0.255469
-4.9290e-05,0.0788672,0.0681875,0.0075625,-0.225781
-4.9280e-05,0.0784609,0.0672187,0.00775,-0.317969
-4.9270e-05,0.0786953,0.0656562,0.00817188,-0.279687
-4.9260e-05,0.0790703,0.0700625,0.007,-0.236719
-4.9250e-05,0.0790156,0.0659062,0.0066875,-0.255469
-4.9240e-05,0.0787734,0.0689687,0.0058125,-0.271875
-4.9230e-05,0.0806641,0.0700625,0.00567188,-0.272656
-4.9220e-05,0.0805312,0.0666563,0.00720313,-0.273438
-4.9210e-05,0.0811328,0.06725,0.00475,-0.269531
-4.9200e-05,0.0817656,0.070125,0.00657813,-0.271094
-4.9190e-05,0.0800312,0.066125,0.005,-0.216406
-4.9180e-05,0.0813828,0.07025,0.00634375,-0.292187
-4.9170e-05,0.0805937,0.066875,0.00685938,-0.248437
-4.9160e-05,0.0799844,0.06775,0.007125,-0.245312
-4.9150e-05,0.0805078,0.0678125,0.00634375,-0.269531
-4.9140e-05,0.0791719,0.0679687,0.00717188,-0.217969
-4.9130e-05,0.0802578,0.0677187,0.00634375,-0.238281
