Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,ENV,,,
Horizontal Units,s,,,
Horizontal Scale,1e-05,,,
Horizontal Delay,0,0,0,0
Sample Interval,1e-08,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.05,0.2,0.1,5
Vertical Position,-3.08,-1.58,-0.7,-0.96
Label,,,,
TIME,CH1,CH2,CH3,CH4
-5.0000e-05,0.086625,0.074625,0.0076875,-0.273438
-4.9990e-05,0.0856016,0.0719063,0.00653125,-0.208594
-4.9980e-05,0.0860312,0.0700625,0.00453125,-0.246094
-4.9970e-05,0.0873516,0.071125,0.00632813,-0.240625
-4.9960e-05,0.0860781,0.0700312,0.00573437,-0.141406
-4.9950e-05,0.08725,0.07025,0.00717188,-0.21875
-4.9940e-05,0.0850391,0.0707187,0.00673438,-0.214844
-4.9930e-05,0.0845313,0.0690312,0.00678125,-0.233594
-4.9920e-05,0.0844531,0.0715938,0.00576563,-0.238281
-4.9910e-05,0.0842891,0.0712187,0.00548437,-0.1875
-4.9900e-05,0.0828516,0.0695938,0.00685938,-0.200781
-4.9890e-05,0.0833203,0.07025,0.00551563,-0.141406
-4.9880e-05,0.0834219,0.069875,0.00720313,-0.264844
-4.9870e-05,0.0847578,0.0730937,0.00667188,-0.1625
-4.9860e-05,0.0841406,0.0719687,0.0069375,-0.208594
-4.9850e-05,0.0846641,0.0715312,0.00796875,-0.228906
-4.9840e-05,0.0850625,0.0699063,0.00796875,-0.210156
-4.9830e-05,0.0856484,0.07025,0.00664063,-0.252344
-4.9820e-05,0.0862344,0.0735625,0.00714063,-0.203906
-4.9810e-05,0.0851172,0.07025,0.00595313,-0.221094
-4.9800e-05,0.0866406,0.073875,0.00682813,-0.275
-4.9790e-05,0.0848594,0.0700625,0.00610938,-0.190625
-4.9780e-05,0.0853359,0.0720937,0.0065625,-0.221875
-4.9770e-05,0.0849687,0.072375,0.00760938,-0.228125
-4.9760e-05,0.0848047,0.0725937,0.00575,-0.210156
-4.9750e-05,0.0857344,0.0712812,0.0070625,-0.221094
-4.9740e-05,0.085125,0.0714687,0.00729688,-0.25625
-4.9730e-05,0.0858984,0.0710312,0.00642188,-0.232812
-4.9720e-05,0.0849844,0.0733125,0.00715625,-0.202344
-4.9710e-05,0.085875,0.07375,0.007,-0.188281
-4.9700e-05,0.0862109,0.0741563,0.0073125,-0.207031
-4.9690e-05,0.0854453,0.0710312,0.00642188,-0.255469
-4.9680e-05,0.0864375,0.0725937,0.00501563,-0.240625
-4.9670e-05,0.0860703,0.072375,0.00578125,-0.225781
-4.9660e-05,0.0858437,0.0722187,0.005875,-0.291406
-4.9650e-05,0.0859609,0.0685312,0.00634375,-0.225
-4.9640e-05,0.0850781,0.0684687,0.00584375,-0.224219
-4.9630e-05,0.0857422,0.0713125,0.00573437,-0.207031
-4.9620e-05,0.0856016,0.0722187,0.00703125,-0.235937
-4.9610e-05,0.0845391,0.0718438,0.00651563,-0.223437
-4.9600e-05,0.0847187,0.07125,0.00739063,-0.260156
-4.9590e-05,0.0843203,0.0692812,0.00609375,-0.1375
-4.9580e-05,0.0852734,0.0714063,0.0059375,-0.183594
-4.9570e-05,0.0845625,0.071375,0.00673438,-0.172656
-4.9560e-05,0.0846797,0.0697812,0.00629688,-0.189844
-4.9550e-05,0.0835078,0.0673125,0.007,-0.271094
-4.9540e-05,0.0833437,0.0715312,0.00689063,-0.185156
-4.9530e-05,0.084375,0.0698125,0.00820313,-0.172656
-4.9520e-05,0.0827187,0.07025,0.00684375,-0.207031
-4.9510e-05,0.0835156,0.071625,0.00675,-0.271875
-4.9500e-05,0.0840859,0.0694687,0.00564063,-0.224219
-4.9490e-05,0.0845859,0.0712812,0.0055,-0.211719
-4.9480e-05,0.0856016,0.0735312,0.00560937,-0.192969
-4.9470e-05,0.0855313,0.0744688,0.00548437,-0.247656
-4.9460e-05,0.0862891,0.0700625,0.00582813,-0.203906
-4.9450e-05,0.0871875,0.0723125,0.00639063,-0.235156
-4.9440e-05,0.0867578,0.0727812,0.00732813,-0.233594
-4.9430e-05,0.0868984,0.0719687,0.00548437,-0.249219
-4.9420e-05,0.0869766,0.0704063,0.00676563,-0.264062
-4.9410e-05,0.0860547,0.0727187,0.006125,-0.248437
-4.9400e-05,0.0859375,0.0715938,0.00759375,-0.224219
-4.9390e-05,0.0839375,0.0728437,0.00551563,-0.204687
-4.9380e-05,0.0852422,0.0716875,0.005875,-0.242969
-4.9370e-05,0.0841094,0.0721563,0.00617188,-0.165625
-4.9360e-05,0.0857031,0.071,0.00585938,-0.246875
-4.9350e-05,0.083875,0.0712812,0.00785938,-0.2625
-4.9340e-05,0.0843125,0.07325,0.00567188,-0.19375
-4.9330e-05,0.0846484,0.0713125,0.0065,-0.178906
-4.9320e-05,0.0840234,0.0724375,0.00682813,-0.258594
-4.9310e-05,0.0855781,0.07025,0.00617188,-0.228125
-4.9300e-05,0.0842266,0.0724375,0.00748438,-0.246094
-4.9290e-05,0.0852813,0.0703125,0.00710938,-0.201562
-4.9280e-05,0.0843906,0.0712187,0.00707813,-0.264062
-4.9270e-05,0.0835859,0.0722812,0.00632813,-0.211719
-4.9260e-05,0.0846328,0.070875,0.0068125,-0.203906
-4.9250e-05,0.0845469,0.0719063,0.00709375,-0.196094
-4.9240e-05,0.0853203,0.0718125,0.0064375,-0.175781
-4.9230e-05,0.0849063,0.0724375,0.00785938,-0.186719
-4.9220e-05,0.0853906,0.0699375,0.00732813,-0.205469
-4.9210e-05,0.086,0.0731875,0.00778125,-0.182812
-4.9200e-05,0.0860937,0.0729063,0.00759375,-0.202344
-4.9190e-05,0.0875391,0.0723437,0.00670313,-0.198437
-4.9180e-05,0.0875312,0.0719687,0.00675,-0.179688
-4.9170e-05,0.087,0.0716563,0.006125,-0.210156
-4.9160e-05,0.0876641,0.0719063,0.00659375,-0.240625
-4.9150e-05,0.0870469,0.0710625,0.00682813,-0.194531
-4.9140e-05,0.0860547,0.0706875,0.00634375,-0.235156
-4.9130e-05,0.0855703,0.0712187,0.00660938,-0.302344
