Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,ENV,,,
Horizontal Units,s,,,
Horizontal Scale,1e-05,,,
Horizontal Delay,0,0,0,0
Sample Interval,1e-08,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.05,0.2,0.1,5
Vertical Position,-3.08,-1.58,-0.7,-0.96
Label,,,,
TIME,CH1,CH2,CH3,CH4
-5.0000e-05,0.076625,0.063,0.006625,-0.25
-4.9990e-05,0.0770859,0.0635,0.0065,-0.209375
-4.9980e-05,0.0748594,0.0628437,0.00617188,-0.250781
-4.9970e-05,0.0756406,0.0633437,0.00685938,-0.2
-4.9960e-05,0.0761406,0.0627813,0.00620313,-0.277344
-4.9950e-05,0.0750156,0.0624375,0.006,-0.219531
-4.9940e-05,0.0762266,0.062375,0.00720313,-0.246094
-4.9930e-05,0.0751562,0.0636875,0.00592188,-0.302344
-4.9920e-05,0.0774375,0.06525,0.00657813,-0.21875
-4.9910e-05,0.07725,0.062125,0.00664063,-0.234375
-4.9900e-05,0.0766953,0.0634062,0.00614063,-0.260937
-4.9890e-05,0.0778047,0.0623125,0.005125,-0.227344
-4.9880e-05,0.0766484,0.0600312,0.0058125,-0.282812
-4.9870e-05,0.0772734,0.064,0.0065,-0.198437
-4.9860e-05,0.0758281,0.0602813,0.00676563,-0.247656
-4.9850e-05,0.0757109,0.0640312,0.00570313,-0.155469
-4.9840e-05,0.0765234,0.0641875,0.0064375,-0.251562
-4.9830e-05,0.0762578,0.0639062,0.005125,-0.2125
-4.9820e-05,0.0769922,0.0647813,0.0063125,-0.242188
-4.9810e-05,0.0762031,0.0623437,0.00646875,-0.204687
-4.9800e-05,0.0766797,0.0630312,0.00626563,-0.296094
-4.9790e-05,0.0771641,0.0607813,0.0069375,-0.236719
-4.9780e-05,0.0760234,0.0639375,0.00667188,-0.194531
-4.9770e-05,0.0777188,0.0644062,0.00557813,-0.236719
-4.9760e-05,0.0770469,0.0640938,0.00660938,-0.277344
-4.9750e-05,0.076875,0.06275,0.00651563,-0.252344
-4.9740e-05,0.0758672,0.062625,0.00692188,-0.232812
-4.9730e-05,0.0754141,0.0629375,0.00596875,-0.210156
-4.9720e-05,0.0759922,0.0646562,0.00676563,-0.195312
-4.9710e-05,0.0756328,0.063125,0.00575,-0.169531
-4.9700e-05,0.0762344,0.0645,0.00554688,-0.241406
-4.9690e-05,0.0753672,0.0652813,0.0056875,-0.228125
-4.9680e-05,0.0768438,0.063375,0.00635938,-0.196094
-4.9670e-05,0.0772734,0.0620625,0.005625,-0.229687
-4.9660e-05,0.0762266,0.0667812,0.00610938,-0.189062
-4.9650e-05,0.0773359,0.0636563,0.00542188,-0.258594
-4.9640e-05,0.0766797,0.061875,0.00592188,-0.245312
-4.9630e-05,0.0772969,0.0645625,0.00614063,-0.255469
-4.9620e-05,0.0779297,0.0632813,0.0055,-0.2375
-4.9610e-05,0.0758359,0.0625312,0.0058125,-0.239844
-4.9600e-05,0.0764844,0.0619688,0.00625,-0.185937
-4.9590e-05,0.0759688,0.0628437,0.00665625,-0.276562
-4.9580e-05,0.075875,0.0657187,0.00646875,-0.289062
-4.9570e-05,0.0755781,0.065375,0.0053125,-0.228906
-4.9560e-05,0.0763516,0.0631563,0.00560937,-0.244531
-4.9550e-05,0.0770781,0.0647813,0.0068125,-0.21875
-4.9540e-05,0.0772109,0.0630625,0.00620313,-0.240625
-4.9530e-05,0.0770625,0.0660938,0.00551563,-0.24375
-4.9520e-05,0.0772109,0.0629688,0.0071875,-0.282812
-4.9510e-05,0.0779219,0.06225,0.00628125,-0.197656
-4.9500e-05,0.0777891,0.0635312,0.0051875,-0.2625
-4.9490e-05,0.0768125,0.06175,0.00629688,-0.303906
-4.9480e-05,0.0768828,0.0633437,0.00598438,-0.273438
-4.9470e-05,0.0766094,0.0621875,0.00592188,-0.226562
-4.9460e-05,0.0765078,0.0635312,0.0056875,-0.221875
-4.9450e-05,0.0766562,0.0615625,0.005875,-0.264844
-4.9440e-05,0.0758984,0.0648125,0.00621875,-0.207812
-4.9430e-05,0.0763359,0.0630312,0.00620313,-0.238281
-4.9420e-05,0.0771016,0.0651875,0.00570313,-0.234375
-4.9410e-05,0.0774297,0.0615625,0.00596875,-0.182812
-4.9400e-05,0.0773594,0.0639688,0.00675,-0.240625
-4.9390e-05,0.0766562,0.0638437,0.00653125,-0.175
-4.9380e-05,0.0781875,0.0610312,0.006125,-0.264062
-4.9370e-05,0.0771484,0.06225,0.00654688,-0.208594
-4.9360e-05,0.0766094,0.0635938,0.00617188,-0.265625
-4.9350e-05,0.0759141,0.0640312,0.00789063,-0.203125
-4.9340e-05,0.0748047,0.0621563,0.005625,-0.203906
-4.9330e-05,0.0768047,0.0646875,0.0063125,-0.176562
-4.9320e-05,0.0759375,0.0636563,0.00534375,-0.198437
-4.9310e-05,0.07625,0.0635312,0.00534375,-0.20625
-4.9300e-05,0.0765078,0.062875,0.00484375,-0.159375
-4.9290e-05,0.0773281,0.0629688,0.00503125,-0.20625
-4.9280e-05,0.07825,0.0660312,0.0064375,-0.285156
-4.9270e-05,0.0770703,0.0634062,0.00717188,-0.210938
-4.9260e-05,0.0778594,0.0642813,0.00582813,-0.221094
-4.9250e-05,0.0776562,0.0631563,0.00609375,-0.190625
-4.9240e-05,0.0768672,0.0626563,0.00679688,-0.308594
-4.9230e-05,0.0768984,0.0613125,0.00707813,-0.190625
-4.9220e-05,0.0760234,0.0639062,0.0058125,-0.278906
-4.9210e-05,0.0762578,0.0639688,0.00559375,-0.195312
-4.9200e-05,0.0759219,0.0646875,0.00695313,-0.249219
-4.9190e-05,0.0751797,0.0623437,0.00704688,-0.260156
-4.9180e-05,0.0762891,0.0634062,0.00507813,-0.221094
-4.9170e-05,0.0758047,0.0653125,0.00559375,-0.2375
-4.9160e-05,0.0775859,0.06475,0.00490625,-0.186719
-4.9150e-05,0.0762344,0.0628437,0.00685938,-0.222656
-4.9140e-05,0.0760547,0.0634375,0.00675,-0.285937
-4.9130e-05,0.0769375,0.064,0.006,-0.190625
