0.577625	0.558875	0.557344	0.583813	0.571719	0.567750	0.557000	0.543156	0.546500	0.554063	0.567156	0.546531	0.533375	0.535313	0.549188	0.548656	0.559656	0.557719	0.541969	0.533500	0.523563	0.523563	0.523563	0.523563	
0.819781	0.800188	0.793656	0.818156	0.804656	0.798281	0.789125	0.786625	0.777750	0.781813	0.795063	0.771813	0.763781	0.763281	0.776875	0.774125	0.786781	0.780094	0.761563	0.762219	0.747813	0.747813	0.747813	0.747813	
1.032060	1.031340	1.002000	1.011970	0.989688	0.973813	0.969688	0.975688	0.965813	0.956500	0.956375	0.942094	0.962469	0.949000	0.959313	0.953938	0.952188	0.941781	0.908313	0.916438	0.917219	0.917219	0.917219	0.917219	
1.154720	1.147220	1.128750	1.139090	1.117500	1.109560	1.109280	1.100250	1.101380	1.098940	1.098690	1.084000	1.084190	1.071690	1.089090	1.086030	1.086280	1.066130	1.047840	1.054310	1.040630	1.040630	1.040630	1.040630	
1.213000	1.211250	1.186630	1.181500	1.160030	1.154970	1.159750	1.160380	1.155590	1.146000	1.133750	1.130060	1.146280	1.137560	1.135940	1.135910	1.111380	1.107840	1.086190	1.097910	1.088560	1.088560	1.088560	1.088560	
1.229690	1.215530	1.203940	1.209030	1.176880	1.178000	1.179530	1.189840	1.179310	1.171690	1.169910	1.156190	1.169340	1.159630	1.164060	1.157840	1.149750	1.134590	1.128780	1.141660	1.128970	1.128970	1.128970	1.128970	
1.196190	1.192720	1.162910	1.143940	1.121630	1.121130	1.127060	1.136880	1.125280	1.114690	1.095970	1.091840	1.121780	1.109440	1.103840	1.099810	1.076280	1.081090	1.061160	1.072970	1.089530	1.089530	1.089530	1.089530	
1.115690	1.102380	1.087780	1.085880	1.065280	1.067030	1.071380	1.063940	1.060630	1.061780	1.056530	1.042840	1.052440	1.048690	1.047190	1.044910	1.035160	1.033720	1.019440	1.023630	1.021130	1.021130	1.021130	1.021130	
1.080340	1.062970	1.060530	1.052220	1.033440	1.039030	1.036220	1.032970	1.029340	1.033630	1.026000	1.019000	1.017280	1.014000	1.009690	1.009220	1.004970	1.004160	0.995031	1.007250	0.996063	0.996063	0.996063	0.996063	
1.079690	1.075130	1.065530	1.061690	1.053440	1.052690	1.038660	1.044910	1.040910	1.034470	1.027220	1.033340	1.018250	1.012440	1.017500	1.016630	1.022810	1.022340	0.999219	1.004940	1.019030	1.019030	1.019030	1.019030	
1.060720	1.062410	1.038130	1.029500	1.027160	1.024940	1.011880	1.000880	1.001470	1.001690	0.987750	1.001630	0.980875	0.976938	0.980500	0.984969	0.991188	0.988750	0.960938	0.963000	0.982344	0.982344	0.982344	0.982344	
